PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,name_key,has_s1_s4_logs,has_later_career_targets,has_player_features,has_season_features,has_cluster_assignments,has_shotchart_rows,missing_stage_count,fully_covered_for_hybrid_pipeline
101106,Andrew Bogut,2005,andrew bogut,1,1,1,1,1,1,0,1
101107,Marvin Williams,2005,marvin williams,1,1,1,1,1,1,0,1
101114,Deron Williams,2005,deron williams,1,1,1,1,1,1,0,1
101108,Chris Paul,2005,chris paul,1,1,1,1,1,1,0,1
101109,Raymond Felton,2005,raymond felton,1,1,1,1,1,1,0,1
101110,Martell Webster,2005,martell webster,1,1,1,1,1,1,0,1
101111,Charlie Villanueva,2005,charlie villanueva,1,1,1,1,1,1,0,1
101112,Channing Frye,2005,channing frye,1,1,1,1,1,1,0,1
101113,Ike Diogu,2005,ike diogu,1,1,1,1,1,1,0,1
101115,Andrew Bynum,2005,andrew bynum,1,1,1,1,1,1,0,1
101116,Fran Vazquez,2005,fran vazquez,0,0,0,0,0,0,6,0
101117,Yaroslav Korolev,2005,yaroslav korolev,1,1,1,1,1,1,0,1
101118,Sean May,2005,sean may,1,1,1,1,1,1,0,1
101119,Rashad McCants,2005,rashad mccants,1,1,1,1,1,1,0,1
101120,Antoine Wright,2005,antoine wright,1,1,1,1,1,1,0,1
101121,Joey Graham,2005,joey graham,1,1,1,1,1,1,0,1
101122,Danny Granger,2005,danny granger,1,1,1,1,1,1,0,1
101123,Gerald Green,2005,gerald green,1,1,1,1,1,1,0,1
101124,Hakim Warrick,2005,hakim warrick,1,1,1,1,1,1,0,1
101125,Julius Hodge,2005,julius hodge,1,1,1,1,1,1,0,1
101126,Nate Robinson,2005,nate robinson,1,1,1,1,1,1,0,1
101127,Jarrett Jack,2005,jarrett jack,1,1,1,1,1,1,0,1
101128,Francisco Garcia,2005,francisco garcia,1,1,1,1,1,1,0,1
101129,Luther Head,2005,luther head,1,0,1,1,1,1,1,0
101130,Johan Petro,2005,johan petro,1,1,1,1,1,1,0,1
101131,Jason Maxiell,2005,jason maxiell,1,1,1,1,1,1,0,1
101132,Linas Kleiza,2005,linas kleiza,1,1,1,1,1,1,0,1
101133,Ian Mahinmi,2005,ian mahinmi,1,1,1,1,1,1,0,1
101134,Wayne Simien,2005,wayne simien,1,1,1,1,1,1,0,1
101135,David Lee,2005,david lee,1,1,1,1,1,1,0,1
101136,Salim Stoudamire,2005,salim stoudamire,1,1,1,1,1,1,0,1
101137,Daniel Ewing,2005,daniel ewing,1,1,1,1,1,1,0,1
101138,Brandon Bass,2005,brandon bass,1,1,1,1,1,1,0,1
101139,CJ Miles,2005,cj miles,1,1,1,1,1,1,0,1
101140,Ricky Sanchez,2005,ricky sanchez,0,0,0,0,0,0,6,0
101141,Ersan Ilyasova,2005,ersan ilyasova,1,1,1,1,1,1,0,1
101142,Ronny Turiaf,2005,ronny turiaf,1,1,1,1,1,1,0,1
101143,Travis Diener,2005,travis diener,1,1,1,1,1,1,0,1
101144,Von Wafer,2005,von wafer,1,1,1,1,1,1,0,1
101145,Monta Ellis,2005,monta ellis,1,1,1,1,1,1,0,1
101146,Roko Ukic,2005,roko ukic,1,1,1,1,1,1,0,1
101147,Chris Taft,2005,chris taft,1,1,1,1,1,1,0,1
101148,Mile Ilic,2005,mile ilic,1,1,1,1,1,1,0,1
101149,Martynas Andriuskevicius,2005,martynas andriuskevicius,1,1,1,1,1,1,0,1
101150,Lou Williams,2005,lou williams,1,1,1,1,1,1,0,1
101151,Erazem Lorbek,2005,erazem lorbek,0,0,0,0,0,0,6,0
101152,Bracey Wright,2005,bracey wright,1,1,1,1,1,1,0,1
101153,Mickael Gelabale,2005,mickael gelabale,0,1,0,0,0,1,4,0
101154,Andray Blatche,2005,andray blatche,1,1,1,1,1,1,0,1
101155,Ryan Gomes,2005,ryan gomes,1,1,1,1,1,1,0,1
101156,Robert Whaley,2005,robert whaley,1,0,1,1,1,1,1,0
101157,Axel Hervelle,2005,axel hervelle,0,0,0,0,0,0,6,0
101158,Orien Greene,2005,orien greene,1,1,1,1,1,1,0,1
101159,Dijon Thompson,2005,dijon thompson,1,0,1,1,1,1,1,0
101160,Lawrence Roberts,2005,lawrence roberts,1,1,1,1,1,1,0,1
101161,Amir Johnson,2005,amir johnson,1,1,1,1,1,1,0,1
101162,Marcin Gortat,2005,marcin gortat,1,1,1,1,1,1,0,1
101166,Uros Slokar,2005,uros slokar,1,1,1,1,1,1,0,1
101164,Cenk Akyol,2005,cenk akyol,0,0,0,0,0,0,6,0
101165,Alex Acker,2005,alex acker,1,1,1,1,1,1,0,1
2730,Dwight Howard,2004,dwight howard,1,1,1,1,1,1,0,1
2731,Emeka Okafor,2004,emeka okafor,1,1,1,1,1,1,0,1
2732,Ben Gordon,2004,ben gordon,1,1,1,1,1,1,0,1
2733,Shaun Livingston,2004,shaun livingston,1,1,1,1,1,1,0,1
2734,Devin Harris,2004,devin harris,1,1,1,1,1,1,0,1
2735,Josh Childress,2004,josh childress,1,1,1,1,1,1,0,1
2736,Luol Deng,2004,luol deng,1,1,1,1,1,1,0,1
2737,Rafael Araujo,2004,rafael araujo,1,1,1,1,1,1,0,1
2738,Andre Iguodala,2004,andre iguodala,1,1,1,1,1,1,0,1
2739,Luke Jackson,2004,luke jackson,1,1,1,1,1,1,0,1
2740,Andris Biedrins,2004,andris biedrins,1,1,1,1,1,1,0,1
2741,Robert Swift,2004,robert swift,1,1,1,1,1,1,0,1
2742,Sebastian Telfair,2004,sebastian telfair,1,1,1,1,1,1,0,1
2743,Kris Humphries,2004,kris humphries,1,1,1,1,1,1,0,1
2744,Al Jefferson,2004,al jefferson,1,1,1,1,1,1,0,1
2745,Kirk Snyder,2004,kirk snyder,1,1,1,1,1,1,0,1
2746,Josh Smith,2004,josh smith,1,1,1,1,1,1,0,1
2747,JR Smith,2004,jr smith,1,1,1,1,1,1,0,1
2748,Dorell Wright,2004,dorell wright,1,1,1,1,1,1,0,1
2749,Jameer Nelson,2004,jameer nelson,1,1,1,1,1,1,0,1
2750,Pavel Podkolzin,2004,pavel podkolzin,1,0,1,1,1,1,1,0
2751,Viktor Khryapa,2004,viktor khryapa,1,1,1,1,1,1,0,1
2752,Sergei Monia,2004,sergei monia,1,0,1,1,1,1,1,0
2753,Delonte West,2004,delonte west,1,1,1,1,1,1,0,1
2754,Tony Allen,2004,tony allen,1,1,1,1,1,1,0,1
2755,Kevin Martin,2004,kevin martin,1,1,1,1,1,1,0,1
2756,Sasha Vujacic,2004,sasha vujacic,1,1,1,1,1,1,0,1
2757,Beno Udrih,2004,beno udrih,1,1,1,1,1,1,0,1
2758,David Harrison,2004,david harrison,1,1,1,1,1,1,0,1
2760,Anderson Varejao,2004,anderson varejao,1,1,1,1,1,1,0,1
2761,Jackson Vroman,2004,jackson vroman,1,1,1,1,1,1,0,1
2762,Peter John Ramos,2004,peter john ramos,1,0,1,1,1,1,1,0
2763,Lionel Chalmers,2004,lionel chalmers,1,1,1,1,1,1,0,1
2764,Donta Smith,2004,donta smith,1,1,1,1,1,1,0,1
2765,Andre Emmett,2004,andre emmett,1,0,1,1,1,1,1,0
2766,Antonio Burks,2004,antonio burks,1,1,1,1,1,1,0,1
2767,Royal Ivey,2004,royal ivey,1,1,1,1,1,1,0,1
2768,Chris Duhon,2004,chris duhon,1,1,1,1,1,1,0,1
2769,Albert Miralles,2004,albert miralles,0,0,0,0,0,0,6,0
2770,Justin Reed,2004,justin reed,1,1,1,1,1,1,0,1
2801,David Young,2004,david young,0,0,0,0,0,0,6,0
2771,Viktor Sanikidze,2004,viktor sanikidze,0,0,0,0,0,0,6,0
2772,Trevor Ariza,2004,trevor ariza,1,1,1,1,1,1,0,1
2773,Tim Pickett,2004,tim pickett,0,0,0,0,0,0,6,0
2774,Bernard Robinson,2004,bernard robinson,1,1,1,1,1,1,0,1
2775,Ha Ha,2004,ha ha,1,1,1,1,1,1,0,1
2776,Pape Sow,2004,pape sow,1,1,1,1,1,1,0,1
2777,Ricky Minard,2004,ricky minard,0,0,0,0,0,0,6,0
2778,Sergei Lishouk,2004,sergei lishouk,0,0,0,0,0,0,6,0
2779,Vassilis Spanoulis,2004,vassilis spanoulis,1,1,1,1,1,1,0,1
2780,Christian Drejer,2004,christian drejer,0,0,0,0,0,0,6,0
2781,Romain Sato,2004,romain sato,0,0,0,0,0,0,6,0
2782,Matt Freije,2004,matt freije,1,0,1,1,1,1,1,0
2783,Rickey Paulding,2004,rickey paulding,0,0,0,0,0,0,6,0
2784,Luis Flores,2004,luis flores,1,1,1,1,1,1,0,1
2785,Marcus Douthit,2004,marcus douthit,0,0,0,0,0,0,6,0
2807,Sergei Karaulov,2004,sergei karaulov,0,0,0,0,0,0,6,0
2786,Blake Stepp,2004,blake stepp,0,0,0,0,0,0,6,0
2787,Rashad Wright,2004,rashad wright,0,0,0,0,0,0,6,0
2544,LeBron James,2003,lebron james,1,1,1,1,1,1,0,1
2545,Darko Milicic,2003,darko milicic,1,1,1,1,1,1,0,1
2546,Carmelo Anthony,2003,carmelo anthony,1,1,1,1,1,1,0,1
2547,Chris Bosh,2003,chris bosh,1,1,1,1,1,1,0,1
2548,Dwyane Wade,2003,dwyane wade,1,1,1,1,1,1,0,1
2549,Chris Kaman,2003,chris kaman,1,1,1,1,1,1,0,1
2550,Kirk Hinrich,2003,kirk hinrich,1,1,1,1,1,1,0,1
2551,T.J. Ford,2003,t.j. ford,1,1,1,1,1,1,0,1
2552,Michael Sweetney,2003,michael sweetney,1,1,1,1,1,1,0,1
2553,Jarvis Hayes,2003,jarvis hayes,1,1,1,1,1,1,0,1
2554,Mickael Pietrus,2003,mickael pietrus,1,1,1,1,1,1,0,1
2555,Nick Collison,2003,nick collison,1,1,1,1,1,1,0,1
2556,Marcus Banks,2003,marcus banks,1,1,1,1,1,1,0,1
2557,Luke Ridnour,2003,luke ridnour,1,1,1,1,1,1,0,1
2558,Reece Gaines,2003,reece gaines,1,1,1,1,1,1,0,1
2559,Troy Bell,2003,troy bell,1,1,1,1,1,1,0,1
2560,Zarko Cabarkapa,2003,zarko cabarkapa,1,1,1,1,1,1,0,1
2561,David West,2003,david west,1,1,1,1,1,1,0,1
2562,Sasha Pavlovic,2003,sasha pavlovic,1,1,1,1,1,1,0,1
2563,Dahntay Jones,2003,dahntay jones,1,1,1,1,1,1,0,1
2564,Boris Diaw,2003,boris diaw,1,1,1,1,1,1,0,1
2565,Zoran Planinic,2003,zoran planinic,1,1,1,1,1,1,0,1
2566,Travis Outlaw,2003,travis outlaw,1,1,1,1,1,1,0,1
2567,Brian Cook,2003,brian cook,1,1,1,1,1,1,0,1
2568,Carlos Delfino,2003,carlos delfino,1,1,1,1,1,1,0,1
2569,Ndudi Ebi,2003,ndudi ebi,1,1,1,1,1,1,0,1
2570,Kendrick Perkins,2003,kendrick perkins,1,1,1,1,1,1,0,1
2571,Leandro Barbosa,2003,leandro barbosa,1,1,1,1,1,1,0,1
2572,Josh Howard,2003,josh howard,1,1,1,1,1,1,0,1
2573,Maciej Lampe,2003,maciej lampe,1,1,1,1,1,1,0,1
2574,Jason Kapono,2003,jason kapono,1,1,1,1,1,1,0,1
2575,Luke Walton,2003,luke walton,1,1,1,1,1,1,0,1
2602,Jerome Beasley,2003,jerome beasley,1,1,1,1,1,0,1,0
2577,Sofoklis Schortsanitis,2003,sofoklis schortsanitis,0,0,0,0,0,0,6,0
2578,Szymon Szewczyk,2003,szymon szewczyk,0,0,0,0,0,0,6,0
2579,Mario Austin,2003,mario austin,0,0,0,0,0,0,6,0
2580,Travis Hansen,2003,travis hansen,1,1,1,1,1,1,0,1
2581,Steve Blake,2003,steve blake,1,1,1,1,1,1,0,1
2582,Slavko Vranes,2003,slavko vranes,1,0,1,1,1,1,1,0
2583,Derrick Zimmerman,2003,derrick zimmerman,1,0,1,1,1,1,1,0
2584,Willie Green,2003,willie green,1,1,1,1,1,1,0,1
2585,Zaza Pachulia,2003,zaza pachulia,1,1,1,1,1,1,0,1
2586,Keith Bogans,2003,keith bogans,1,1,1,1,1,1,0,1
2587,Malick Badiane,2003,malick badiane,0,0,0,0,0,0,6,0
2588,Matt Bonner,2003,matt bonner,1,1,1,1,1,1,0,1
2589,Sani Becirovic,2003,sani becirovic,0,0,0,0,0,0,6,0
2590,Mo Williams,2003,mo williams,1,1,1,1,1,1,0,1
2591,James Lang,2003,james lang,1,0,1,1,1,1,1,0
2592,James Jones,2003,james jones,1,1,1,1,1,1,0,1
2593,Paccelis Morlende,2003,paccelis morlende,0,0,0,0,0,0,6,0
2594,Kyle Korver,2003,kyle korver,1,1,1,1,1,1,0,1
2595,Remon Van de Hare,2003,remon van de hare,0,0,0,0,0,0,6,0
2596,Tommy Smith,2003,tommy smith,0,0,0,0,0,0,6,0
2597,Nedzad Sinanovic,2003,nedzad sinanovic,0,0,0,0,0,0,6,0
2598,Rick Rickert,2003,rick rickert,0,0,0,0,0,0,6,0
2599,Brandon Hunter,2003,brandon hunter,0,1,0,0,0,1,4,0
2600,Xue Yuyang,2003,xue yuyang,0,0,0,0,0,0,6,0
2601,Andreas Glyniadakis,2003,andreas glyniadakis,1,0,1,1,1,1,1,0
2397,Yao Ming,2002,yao ming,1,1,1,1,1,1,0,1
2398,Jay Williams,2002,jay williams,1,1,1,1,1,1,0,1
2399,Mike Dunleavy,2002,mike dunleavy,1,1,1,1,1,1,0,1
2400,Drew Gooden,2002,drew gooden,1,1,1,1,1,1,0,1
2401,Nikoloz Tskitishvili,2002,nikoloz tskitishvili,1,1,1,1,1,1,0,1
2402,Dajuan Wagner,2002,dajuan wagner,1,1,1,1,1,1,0,1
2403,Nene,2002,nene,1,1,1,1,1,1,0,1
2404,Chris Wilcox,2002,chris wilcox,1,1,1,1,1,1,0,1
2405,Amar'e Stoudemire,2002,amar'e stoudemire,1,1,1,1,1,1,0,1
2406,Caron Butler,2002,caron butler,1,1,1,1,1,1,0,1
2407,Jared Jeffries,2002,jared jeffries,1,1,1,1,1,1,0,1
2408,Melvin Ely,2002,melvin ely,1,1,1,1,1,1,0,1
2409,Marcus Haislip,2002,marcus haislip,1,1,1,1,1,1,0,1
2410,Fred Jones,2002,fred jones,1,1,1,1,1,1,0,1
2411,Bostjan Nachbar,2002,bostjan nachbar,1,1,1,1,1,1,0,1
2412,Jiri Welsch,2002,jiri welsch,1,1,1,1,1,1,0,1
2413,Juan Dixon,2002,juan dixon,1,1,1,1,1,1,0,1
2414,Curtis Borchardt,2002,curtis borchardt,1,1,1,1,1,1,0,1
2415,Ryan Humphrey,2002,ryan humphrey,1,1,1,1,1,1,0,1
2416,Kareem Rush,2002,kareem rush,1,1,1,1,1,1,0,1
2417,Qyntel Woods,2002,qyntel woods,1,1,1,1,1,1,0,1
2418,Casey Jacobsen,2002,casey jacobsen,1,1,1,1,1,1,0,1
2419,Tayshaun Prince,2002,tayshaun prince,1,1,1,1,1,1,0,1
2420,Nenad Krstic,2002,nenad krstic,1,1,1,1,1,1,0,1
2421,Frank Williams,2002,frank williams,1,1,1,1,1,1,0,1
2422,John Salmons,2002,john salmons,1,1,1,1,1,1,0,1
2423,Chris Jefferies,2002,chris jefferies,1,1,1,1,1,1,0,1
2424,Dan Dickau,2002,dan dickau,1,1,1,1,1,1,0,1
2426,Steve Logan,2002,steve logan,0,0,0,0,0,0,6,0
2427,Roger Mason Jr.,2002,roger mason jr.,1,1,1,1,1,1,0,1
2425,Robert Archibald,2002,robert archibald,1,1,1,1,1,1,0,1
2428,Vincent Yarbrough,2002,vincent yarbrough,1,1,1,1,1,1,0,1
2429,Dan Gadzuric,2002,dan gadzuric,1,1,1,1,1,1,0,1
2430,Carlos Boozer,2002,carlos boozer,1,1,1,1,1,1,0,1
2525,Milos Vujanic,2002,milos vujanic,0,0,0,0,0,0,6,0
2431,David Andersen,2002,david andersen,0,1,0,0,0,0,5,0
2432,Tito Maddox,2002,tito maddox,1,1,1,1,1,1,0,1
2433,Rod Grizzard,2002,rod grizzard,0,0,0,0,0,0,6,0
2434,Juan Carlos Navarro,2002,juan carlos navarro,0,1,0,0,0,0,5,0
2435,Mario Kasun,2002,mario kasun,1,1,1,1,1,1,0,1
2436,Flip Murray,2002,flip murray,1,1,1,1,1,1,0,1
2438,Jason Jennings,2002,jason jennings,0,0,0,0,0,0,6,0
2437,Lonny Baxter,2002,lonny baxter,1,0,1,1,1,1,1,0
2439,Sam Clancy,2002,sam clancy,0,0,0,0,0,0,6,0
2440,Matt Barnes,2002,matt barnes,1,1,1,1,1,1,0,1
2441,Jamal Sampson,2002,jamal sampson,1,1,1,1,1,1,0,1
2442,Chris Owens,2002,chris owens,1,1,1,1,1,1,0,1
2526,Peter Fehse,2002,peter fehse,0,0,0,0,0,0,6,0
2443,Darius Songaila,2002,darius songaila,1,1,1,1,1,1,0,1
2444,Federico Kammerichs,2002,federico kammerichs,0,0,0,0,0,0,6,0
2445,Marcus Taylor,2002,marcus taylor,0,0,0,0,0,0,6,0
2446,Rasual Butler,2002,rasual butler,1,1,1,1,1,1,0,1
2447,Tamar Slay,2002,tamar slay,1,1,1,1,1,1,0,1
2448,Mladen Sekularac,2002,mladen sekularac,0,0,0,0,0,0,6,0
2449,Luis Scola,2002,luis scola,0,1,0,0,0,0,5,0
2450,Randy Holcomb,2002,randy holcomb,1,1,1,1,1,1,0,1
2451,Corsley Edwards,2002,corsley edwards,1,1,1,1,1,1,0,1
2198,Kwame Brown,2001,kwame brown,1,1,1,1,1,1,0,1
2199,Tyson Chandler,2001,tyson chandler,1,1,1,1,1,1,0,1
2200,Pau Gasol,2001,pau gasol,1,1,1,1,1,1,0,1
2201,Eddy Curry,2001,eddy curry,1,1,1,1,1,1,0,1
2202,Jason Richardson,2001,jason richardson,1,1,1,1,1,1,0,1
2203,Shane Battier,2001,shane battier,1,1,1,1,1,1,0,1
2204,Eddie Griffin,2001,eddie griffin,1,1,1,1,1,1,0,1
2205,DeSagana Diop,2001,desagana diop,1,1,1,1,1,1,0,1
2206,Rodney White,2001,rodney white,1,1,1,1,1,1,0,1
2207,Joe Johnson,2001,joe johnson,1,1,1,1,1,1,0,1
2208,Kedrick Brown,2001,kedrick brown,1,1,1,1,1,1,0,1
2209,Vladimir Radmanovic,2001,vladimir radmanovic,1,1,1,1,1,1,0,1
2210,Richard Jefferson,2001,richard jefferson,1,1,1,1,1,1,0,1
2211,Troy Murphy,2001,troy murphy,1,1,1,1,1,1,0,1
2212,Steven Hunter,2001,steven hunter,1,1,1,1,1,1,0,1
2213,Kirk Haston,2001,kirk haston,1,1,1,1,1,1,0,1
2214,Michael Bradley,2001,michael bradley,1,1,1,1,1,1,0,1
2215,Jason Collins,2001,jason collins,1,1,1,1,1,1,0,1
2216,Zach Randolph,2001,zach randolph,1,1,1,1,1,1,0,1
2217,Brendan Haywood,2001,brendan haywood,1,1,1,1,1,1,0,1
2218,Joseph Forte,2001,joseph forte,1,1,1,1,1,1,0,1
2219,Jeryl Sasser,2001,jeryl sasser,1,1,1,1,1,1,0,1
2220,Brandon Armstrong,2001,brandon armstrong,1,1,1,1,1,1,0,1
2221,Raul Lopez,2001,raul lopez,1,1,1,1,1,1,0,1
2222,Gerald Wallace,2001,gerald wallace,1,1,1,1,1,1,0,1
2223,Samuel Dalembert,2001,samuel dalembert,1,1,1,1,1,1,0,1
2224,Jamaal Tinsley,2001,jamaal tinsley,1,1,1,1,1,1,0,1
2225,Tony Parker,2001,tony parker,1,1,1,1,1,1,0,1
2239,Trenton Hassell,2001,trenton hassell,1,1,1,1,1,1,0,1
2240,Gilbert Arenas,2001,gilbert arenas,1,1,1,1,1,1,0,1
2241,Omar Cook,2001,omar cook,1,1,1,1,1,1,0,1
2226,Will Solomon,2001,will solomon,1,1,1,1,1,1,0,1
2242,Terence Morris,2001,terence morris,1,1,1,1,1,1,0,1
2243,Brian Scalabrine,2001,brian scalabrine,1,1,1,1,1,1,0,1
2244,Jeff Trepagnier,2001,jeff trepagnier,1,1,1,1,1,1,0,1
2245,Damone Brown,2001,damone brown,1,1,1,1,1,1,0,1
2246,Mehmet Okur,2001,mehmet okur,1,1,1,1,1,1,0,1
2247,Michael Wright,2001,michael wright,0,0,0,0,0,0,6,0
2248,Earl Watson,2001,earl watson,1,1,1,1,1,1,0,1
2249,Jamison Brewer,2001,jamison brewer,1,1,1,1,1,1,0,1
2250,Bobby Simmons,2001,bobby simmons,1,1,1,1,1,1,0,1
2251,Eric Chenowith,2001,eric chenowith,0,0,0,0,0,0,6,0
2252,Kyle Hill,2001,kyle hill,0,0,0,0,0,0,6,0
2253,Sean Lampley,2001,sean lampley,1,1,1,1,1,1,0,1
2254,Loren Woods,2001,loren woods,1,1,1,1,1,1,0,1
2255,Ousmane Cisse,2001,ousmane cisse,0,0,0,0,0,0,6,0
2238,Antonis Fotsis,2001,antonis fotsis,1,1,1,1,1,1,0,1
2256,Ken Johnson,2001,ken johnson,1,1,1,1,1,1,0,1
2257,Ruben Boumtje-Boumtje,2001,ruben boumtje-boumtje,1,1,1,1,1,1,0,1
2228,Alton Ford,2001,alton ford,1,1,1,1,1,1,0,1
2259,Andre Hutson,2001,andre hutson,0,0,0,0,0,0,6,0
2260,Jarron Collins,2001,jarron collins,1,1,1,1,1,1,0,1
2261,Kenny Satterfield,2001,kenny satterfield,1,1,1,1,1,1,0,1
2262,Maurice Jeffers,2001,maurice jeffers,0,0,0,0,0,0,6,0
2263,Robertas Javtokas,2001,robertas javtokas,0,0,0,0,0,0,6,0
2264,Alvin Jones,2001,alvin jones,1,1,1,1,1,1,0,1
2265,Bryan Bracey,2001,bryan bracey,0,0,0,0,0,0,6,0
2030,Kenyon Martin,2000,kenyon martin,1,1,1,1,1,1,0,1
2031,Stromile Swift,2000,stromile swift,1,1,1,1,1,1,0,1
2032,Darius Miles,2000,darius miles,1,1,1,1,1,1,0,1
2033,Marcus Fizer,2000,marcus fizer,1,1,1,1,1,1,0,1
2034,Mike Miller,2000,mike miller,1,1,1,1,1,1,0,1
2035,DerMarr Johnson,2000,dermarr johnson,1,1,1,1,1,1,0,1
2036,Chris Mihm,2000,chris mihm,1,1,1,1,1,1,0,1
2037,Jamal Crawford,2000,jamal crawford,1,1,1,1,1,1,0,1
2038,Joel Przybilla,2000,joel przybilla,1,1,1,1,1,1,0,1
2039,Keyon Dooling,2000,keyon dooling,1,1,1,1,1,1,0,1
2040,Jerome Moiso,2000,jerome moiso,1,1,1,1,1,1,0,1
2041,Etan Thomas,2000,etan thomas,1,1,1,1,1,1,0,1
2042,Courtney Alexander,2000,courtney alexander,1,1,1,1,1,1,0,1
2043,Mateen Cleaves,2000,mateen cleaves,1,1,1,1,1,0,1,0
2044,Jason Collier,2000,jason collier,1,1,1,1,1,1,0,1
2045,Hedo Turkoglu,2000,hedo turkoglu,1,1,1,1,1,1,0,1
2046,Desmond Mason,2000,desmond mason,1,1,1,1,1,1,0,1
2047,Quentin Richardson,2000,quentin richardson,1,1,1,1,1,1,0,1
2048,Jamaal Magloire,2000,jamaal magloire,1,1,1,1,1,1,0,1
2049,Speedy Claxton,2000,speedy claxton,1,1,1,1,1,1,0,1
2050,Morris Peterson,2000,morris peterson,1,1,1,1,1,1,0,1
2051,Donnell Harvey,2000,donnell harvey,1,1,1,1,1,1,0,1
2052,DeShawn Stevenson,2000,deshawn stevenson,1,1,1,1,1,1,0,1
2053,Dalibor Bagaric,2000,dalibor bagaric,1,1,1,1,1,1,0,1
2054,Jake Tsakalidis,2000,jake tsakalidis,1,1,1,1,1,1,0,1
2055,Mamadou N'diaye,2000,mamadou n'diaye,1,1,1,1,1,1,0,1
2056,Primoz Brezec,2000,primoz brezec,1,1,1,1,1,1,0,1
