PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,name_key,has_s1_s4_logs,has_later_career_targets,has_player_features,has_season_features,has_cluster_assignments,has_shotchart_rows,missing_stage_count,fully_covered_for_hybrid_pipeline
2057,Erick Barkley,2000,erick barkley,1,1,1,1,1,1,0,1
2058,Mark Madsen,2000,mark madsen,1,1,1,1,1,1,0,1
2060,Marko Jaric,2000,marko jaric,1,1,1,1,1,1,0,1
2061,Dan Langhi,2000,dan langhi,1,1,1,1,1,1,0,1
2062,A.J. Guyton,2000,a.j. guyton,1,1,1,1,1,1,0,1
2063,Jake Voskuhl,2000,jake voskuhl,1,1,1,1,1,1,0,1
2064,Khalid El-Amin,2000,khalid el-amin,1,1,1,1,1,1,0,1
2065,Mike Smith,2000,mike smith,1,1,1,1,1,1,0,1
2066,Soumaila Samake,2000,soumaila samake,1,1,1,1,1,1,0,1
2067,Eddie House,2000,eddie house,1,1,1,1,1,1,0,1
2059,Eduardo Najera,2000,eduardo najera,1,1,1,1,1,1,0,1
2068,Lavor Postell,2000,lavor postell,1,1,1,1,1,1,0,1
2069,Hanno Mottola,2000,hanno mottola,1,1,1,1,1,1,0,1
2070,Chris Carrawell,2000,chris carrawell,0,0,0,0,0,0,6,0
2071,Olumide Oyedeji,2000,olumide oyedeji,1,1,1,1,1,1,0,1
2072,Michael Redd,2000,michael redd,1,1,1,1,1,1,0,1
2073,Brian Cardinal,2000,brian cardinal,1,1,1,1,1,1,0,1
2074,Jabari Smith,2000,jabari smith,1,1,1,1,1,1,0,1
2075,DeeAndre Hulett,2000,deeandre hulett,0,0,0,0,0,0,6,0
2076,Josip Sesar,2000,josip sesar,0,0,0,0,0,0,6,0
2077,Mark Karcher,2000,mark karcher,0,0,0,0,0,0,6,0
2078,Jason Hart,2000,jason hart,1,1,1,1,1,0,1,0
2079,Kaniel Dickens,2000,kaniel dickens,1,0,1,1,1,0,2,0
2080,Igor Rakocevic,2000,igor rakocevic,1,1,1,1,1,0,1,0
2081,Ernest Brown,2000,ernest brown,1,1,1,1,1,1,0,1
2082,Dan McClintock,2000,dan mcclintock,1,1,1,1,1,1,0,1
2083,Cory Hightower,2000,cory hightower,0,0,0,0,0,0,6,0
2084,Chris Porter,2000,chris porter,1,1,1,1,1,1,0,1
2085,Jaquay Walls,2000,jaquay walls,0,0,0,0,0,0,6,0
2086,Scoonie Penn,2000,scoonie penn,0,0,0,0,0,0,6,0
2087,Pete Mickeal,2000,pete mickeal,0,0,0,0,0,0,6,0
1882,Elton Brand,1999,elton brand,1,1,1,1,1,1,0,1
1883,Steve Francis,1999,steve francis,1,1,1,1,1,1,0,1
1884,Baron Davis,1999,baron davis,1,1,1,1,1,1,0,1
1885,Lamar Odom,1999,lamar odom,1,1,1,1,1,1,0,1
1886,Jonathan Bender,1999,jonathan bender,1,1,1,1,1,1,0,1
1887,Wally Szczerbiak,1999,wally szczerbiak,1,1,1,1,1,1,0,1
1888,Richard Hamilton,1999,richard hamilton,1,1,1,1,1,1,0,1
1889,Andre Miller,1999,andre miller,1,1,1,1,1,1,0,1
1890,Shawn Marion,1999,shawn marion,1,1,1,1,1,1,0,1
1891,Jason Terry,1999,jason terry,1,1,1,1,1,1,0,1
1892,Trajan Langdon,1999,trajan langdon,1,1,1,1,1,1,0,1
1893,Aleksandar Radojevic,1999,aleksandar radojevic,1,0,1,1,1,1,1,0
1894,Corey Maggette,1999,corey maggette,1,1,1,1,1,1,0,1
1895,William Avery,1999,william avery,1,1,1,1,1,1,0,1
1896,Frederic Weis,1999,frederic weis,0,0,0,0,0,0,6,0
1897,Metta World Peace,1999,metta world peace,1,1,1,1,1,1,0,1
1898,Cal Bowdler,1999,cal bowdler,1,1,1,1,1,1,0,1
1899,James Posey,1999,james posey,1,1,1,1,1,1,0,1
1900,Quincy Lewis,1999,quincy lewis,1,1,1,1,1,1,0,1
1901,Dion Glover,1999,dion glover,1,1,1,1,1,1,0,1
1902,Jeff Foster,1999,jeff foster,1,1,1,1,1,1,0,1
1903,Kenny Thomas,1999,kenny thomas,1,1,1,1,1,1,0,1
1904,Devean George,1999,devean george,1,1,1,1,1,1,0,1
1905,Andrei Kirilenko,1999,andrei kirilenko,1,1,1,1,1,1,0,1
1906,Tim James,1999,tim james,1,1,1,1,1,1,0,1
1907,Vonteego Cummings,1999,vonteego cummings,1,1,1,1,1,1,0,1
1908,Jumaine Jones,1999,jumaine jones,1,1,1,1,1,1,0,1
1909,Scott Padgett,1999,scott padgett,1,1,1,1,1,1,0,1
1910,Leon Smith,1999,leon smith,1,1,1,1,1,1,0,1
1911,John Celestand,1999,john celestand,1,1,1,1,1,1,0,1
1912,Rico Hill,1999,rico hill,0,0,0,0,0,0,6,0
1913,Michael Ruffin,1999,michael ruffin,1,1,1,1,1,1,0,1
1914,Chris Herren,1999,chris herren,1,1,1,1,1,1,0,1
1915,Evan Eschmeyer,1999,evan eschmeyer,1,1,1,1,1,1,0,1
1916,Calvin Booth,1999,calvin booth,1,1,1,1,1,1,0,1
1917,Wang Zhi-zhi,1999,wang zhi-zhi,1,1,1,1,1,1,0,1
1918,Obinna Ekezie,1999,obinna ekezie,1,1,1,1,1,1,0,1
1919,Laron Profit,1999,laron profit,1,1,1,1,1,1,0,1
1920,A.J. Bramlett,1999,a.j. bramlett,1,0,1,1,1,0,2,0
1921,Gordan Giricek,1999,gordan giricek,1,1,1,1,1,1,0,1
1922,Francisco Elson,1999,francisco elson,0,1,0,0,0,0,5,0
1923,Louis Bullock,1999,louis bullock,0,0,0,0,0,0,6,0
1924,Lee Nailon,1999,lee nailon,1,1,1,1,1,1,0,1
1925,Tyrone Washington,1999,tyrone washington,0,0,0,0,0,0,6,0
1926,Ryan Robertson,1999,ryan robertson,1,0,1,1,1,1,1,0
1927,J.R. Koch,1999,j.r. koch,0,0,0,0,0,0,6,0
1928,Todd MacCulloch,1999,todd macculloch,1,1,1,1,1,1,0,1
1929,Galen Young,1999,galen young,0,0,0,0,0,0,6,0
1930,Lari Ketner,1999,lari ketner,1,1,1,1,1,1,0,1
1931,Venson Hamilton,1999,venson hamilton,0,0,0,0,0,0,6,0
1932,Antwain Smith,1999,antwain smith,0,0,0,0,0,0,6,0
1933,Roberto Bergersen,1999,roberto bergersen,0,0,0,0,0,0,6,0
1934,Rodney Buford,1999,rodney buford,1,1,1,1,1,1,0,1
1935,Melvin Levett,1999,melvin levett,0,0,0,0,0,0,6,0
1936,Kris Clack,1999,kris clack,0,0,0,0,0,0,6,0
1937,Tim Young,1999,tim young,1,1,1,1,1,1,0,1
1938,Manu Ginobili,1999,manu ginobili,1,1,1,1,1,1,0,1
1939,Eddie Lucas,1999,eddie lucas,0,0,0,0,0,0,6,0
200745,Andrea Bargnani,2006,andrea bargnani,1,1,1,1,1,1,0,1
200746,LaMarcus Aldridge,2006,lamarcus aldridge,1,1,1,1,1,1,0,1
200747,Adam Morrison,2006,adam morrison,1,1,1,1,1,1,0,1
200748,Tyrus Thomas,2006,tyrus thomas,1,1,1,1,1,1,0,1
200749,Shelden Williams,2006,shelden williams,1,1,1,1,1,1,0,1
200750,Brandon Roy,2006,brandon roy,1,1,1,1,1,1,0,1
200751,Randy Foye,2006,randy foye,1,1,1,1,1,1,0,1
200752,Rudy Gay,2006,rudy gay,1,1,1,1,1,1,0,1
200753,Patrick O'Bryant,2006,patrick o'bryant,1,1,1,1,1,1,0,1
200754,Mouhamed Sene,2006,mouhamed sene,1,1,1,1,1,1,0,1
200755,JJ Redick,2006,jj redick,1,1,1,1,1,1,0,1
200756,Hilton Armstrong,2006,hilton armstrong,1,1,1,1,1,1,0,1
200757,Thabo Sefolosha,2006,thabo sefolosha,1,1,1,1,1,1,0,1
200758,Ronnie Brewer,2006,ronnie brewer,1,1,1,1,1,1,0,1
200759,Cedric Simmons,2006,cedric simmons,1,1,1,1,1,1,0,1
200760,Rodney Carney,2006,rodney carney,1,1,1,1,1,1,0,1
200761,Shawne Williams,2006,shawne williams,1,1,1,1,1,1,0,1
200762,Oleksiy Pecherov,2006,oleksiy pecherov,1,1,1,1,1,1,0,1
200763,Quincy Douby,2006,quincy douby,1,1,1,1,1,1,0,1
200764,Renaldo Balkman,2006,renaldo balkman,1,1,1,1,1,1,0,1
200765,Rajon Rondo,2006,rajon rondo,1,1,1,1,1,1,0,1
200766,Marcus Williams,2006,marcus williams,0,0,0,0,0,1,5,0
200767,Josh Boone,2006,josh boone,1,1,1,1,1,1,0,1
200768,Kyle Lowry,2006,kyle lowry,1,1,1,1,1,1,0,1
200769,Shannon Brown,2006,shannon brown,1,1,1,1,1,1,0,1
200770,Jordan Farmar,2006,jordan farmar,1,1,1,1,1,1,0,1
200771,Sergio Rodriguez,2006,sergio rodriguez,1,1,1,1,1,1,0,1
200772,Maurice Ager,2006,maurice ager,1,1,1,1,1,1,0,1
200776,Mardy Collins,2006,mardy collins,1,1,1,1,1,1,0,1
200777,Joel Freeland,2006,joel freeland,0,1,0,0,0,0,5,0
200778,James White,2006,james white,1,1,1,1,1,1,0,1
200779,Steve Novak,2006,steve novak,1,1,1,1,1,1,0,1
200780,Solomon Jones,2006,solomon jones,1,1,1,1,1,1,0,1
200781,Paul Davis,2006,paul davis,1,1,1,1,1,1,0,1
200782,P.J. Tucker,2006,p.j. tucker,1,1,1,1,1,1,0,1
200783,Craig Smith,2006,craig smith,1,1,1,1,1,1,0,1
200784,Bobby Jones,2006,bobby jones,1,1,1,1,1,1,0,1
200785,Kosta Perovic,2006,kosta perovic,1,1,1,1,1,1,0,1
200786,David Noel,2006,david noel,1,1,1,1,1,1,0,1
200787,Denham Brown,2006,denham brown,0,0,0,0,0,0,6,0
200788,James Augustine,2006,james augustine,1,1,1,1,1,1,0,1
200789,Daniel Gibson,2006,daniel gibson,1,1,1,1,1,1,0,1
200790,Marcus Vinicius,2006,marcus vinicius,1,1,1,1,1,1,0,1
200791,Lior Eliyahu,2006,lior eliyahu,0,0,0,0,0,0,6,0
200792,Alexander Johnson,2006,alexander johnson,1,1,1,1,1,1,0,1
200793,Dee Brown,2006,dee brown,1,1,1,1,1,1,0,1
200794,Paul Millsap,2006,paul millsap,1,1,1,1,1,1,0,1
200795,Vladimir Veremeenko,2006,vladimir veremeenko,0,0,0,0,0,0,6,0
200796,Leon Powe,2006,leon powe,1,1,1,1,1,1,0,1
200797,Ryan Hollins,2006,ryan hollins,1,1,1,1,1,1,0,1
200798,Cheikh Samb,2006,cheikh samb,1,1,1,1,1,1,0,1
200799,Guillermo Diaz,2006,guillermo diaz,1,1,1,1,1,1,0,1
200800,Yotam Halperin,2006,yotam halperin,0,0,0,0,0,0,6,0
200801,Hassan Adams,2006,hassan adams,1,1,1,1,1,1,0,1
200802,Ejike Ugboaja,2006,ejike ugboaja,0,0,0,0,0,0,6,0
200803,Edin Bavcic,2006,edin bavcic,0,0,0,0,0,0,6,0
200804,Loukas Mavrokefalidis,2006,loukas mavrokefalidis,0,0,0,0,0,0,6,0
200805,JR Pinnock,2006,jr pinnock,0,0,0,0,0,0,6,0
200806,Damir Markota,2006,damir markota,1,1,1,1,1,1,0,1
200807,Will Blalock,2006,will blalock,1,1,1,1,1,1,0,1
201141,Greg Oden,2007,greg oden,1,1,1,1,1,1,0,1
201142,Kevin Durant,2007,kevin durant,1,1,1,1,1,1,0,1
201143,Al Horford,2007,al horford,1,1,1,1,1,1,0,1
201144,Mike Conley,2007,mike conley,1,1,1,1,1,1,0,1
201145,Jeff Green,2007,jeff green,1,1,1,1,1,1,0,1
201146,Yi Jianlian,2007,yi jianlian,1,1,1,1,1,1,0,1
201147,Corey Brewer,2007,corey brewer,1,1,1,1,1,1,0,1
201148,Brandan Wright,2007,brandan wright,1,1,1,1,1,1,0,1
201149,Joakim Noah,2007,joakim noah,1,1,1,1,1,1,0,1
201150,Spencer Hawes,2007,spencer hawes,1,1,1,1,1,1,0,1
201151,Acie Law,2007,acie law,1,1,1,1,1,1,0,1
201152,Thaddeus Young,2007,thaddeus young,1,0,1,1,1,1,1,0
201153,Julian Wright,2007,julian wright,1,1,1,1,1,1,0,1
201154,Al Thornton,2007,al thornton,1,1,1,1,1,1,0,1
201155,Rodney Stuckey,2007,rodney stuckey,1,1,1,1,1,1,0,1
201156,Nick Young,2007,nick young,1,1,1,1,1,1,0,1
201157,Sean Williams,2007,sean williams,1,1,1,1,1,1,0,1
201158,Marco Belinelli,2007,marco belinelli,1,1,1,1,1,1,0,1
201159,Javaris Crittenton,2007,javaris crittenton,1,1,1,1,1,1,0,1
201160,Jason Smith,2007,jason smith,1,1,1,1,1,1,0,1
201161,Daequan Cook,2007,daequan cook,1,1,1,1,1,1,0,1
201162,Jared Dudley,2007,jared dudley,1,1,1,1,1,1,0,1
201163,Wilson Chandler,2007,wilson chandler,1,1,1,1,1,1,0,1
201164,Rudy Fernandez,2007,rudy fernandez,1,1,1,1,1,1,0,1
201165,Morris Almond,2007,morris almond,1,1,1,1,1,1,0,1
201166,Aaron Brooks,2007,aaron brooks,1,1,1,1,1,1,0,1
201167,Arron Afflalo,2007,arron afflalo,1,1,1,1,1,0,1,0
201168,Tiago Splitter,2007,tiago splitter,1,1,1,1,1,1,0,1
201169,Alando Tucker,2007,alando tucker,1,1,1,1,1,1,0,1
201170,Petteri Koponen,2007,petteri koponen,0,0,0,0,0,0,6,0
201171,Carl Landry,2007,carl landry,1,1,1,1,1,1,0,1
201172,Gabe Pruitt,2007,gabe pruitt,1,1,1,1,1,1,0,1
201173,Marcus Williams,2007,marcus williams,1,1,1,1,1,1,0,1
201174,Nick Fazekas,2007,nick fazekas,1,1,1,1,1,1,0,1
201175,Glen Davis,2007,glen davis,1,1,1,1,1,1,0,1
201176,Jermareo Davidson,2007,jermareo davidson,1,1,1,1,1,1,0,1
201177,Josh McRoberts,2007,josh mcroberts,1,1,1,1,1,1,0,1
201178,Kyrylo Fesenko,2007,kyrylo fesenko,1,1,1,1,1,1,0,1
201179,Stanko Barac,2007,stanko barac,0,0,0,0,0,0,6,0
201180,Sun Sun,2007,sun sun,1,1,1,1,1,1,0,1
201181,Chris Richard,2007,chris richard,1,1,1,1,1,1,0,1
201182,Derrick Byars,2007,derrick byars,0,1,0,0,0,0,5,0
201183,Adam Haluska,2007,adam haluska,0,0,0,0,0,0,6,0
201184,Reyshawn Terry,2007,reyshawn terry,0,0,0,0,0,0,6,0
201185,Jared Jordan,2007,jared jordan,0,0,0,0,0,0,6,0
201186,Stephane Lasme,2007,stephane lasme,1,1,1,1,1,1,0,1
201187,Dominic McGuire,2007,dominic mcguire,1,1,1,1,1,1,0,1
201188,Marc Gasol,2007,marc gasol,1,1,1,1,1,1,0,1
201189,Aaron Gray,2007,aaron gray,1,1,1,1,1,1,0,1
201190,Renaldas Seibutis,2007,renaldas seibutis,0,0,0,0,0,0,6,0
201191,JamesOn Curry,2007,jameson curry,1,1,1,1,1,0,1,0
201192,Taurean Green,2007,taurean green,1,1,1,1,1,1,0,1
201193,Demetris Nichols,2007,demetris nichols,1,1,1,1,1,1,0,1
201194,Brad Newley,2007,brad newley,0,0,0,0,0,0,6,0
201195,Herbert Hill,2007,herbert hill,0,0,0,0,0,0,6,0
201196,Ramon Sessions,2007,ramon sessions,1,1,1,1,1,1,0,1
201197,Sammy Mejia,2007,sammy mejia,0,0,0,0,0,0,6,0
201198,Giorgos Printezis,2007,giorgos printezis,0,0,0,0,0,0,6,0
201199,DJ Strawberry,2007,dj strawberry,1,1,1,1,1,0,1,0
201200,Milovan Rakovic,2007,milovan rakovic,0,0,0,0,0,0,6,0
201446,Mike Taylor,2008,mike taylor,1,1,1,1,1,0,1,0
201563,Michael Beasley,2008,michael beasley,1,1,1,1,1,1,0,1
201564,O.J. Mayo,2008,o.j. mayo,1,1,1,1,1,1,0,1
201565,Derrick Rose,2008,derrick rose,1,1,1,1,1,1,0,1
201566,Russell Westbrook,2008,russell westbrook,1,1,1,1,1,1,0,1
201567,Kevin Love,2008,kevin love,1,1,1,1,1,1,0,1
201568,Danilo Gallinari,2008,danilo gallinari,1,1,1,1,1,1,0,1
201569,Eric Gordon,2008,eric gordon,1,1,1,1,1,1,0,1
201570,Joe Alexander,2008,joe alexander,1,1,1,1,1,1,0,1
201571,D.J. Augustin,2008,d.j. augustin,1,1,1,1,1,1,0,1
201572,Brook Lopez,2008,brook lopez,1,1,1,1,1,1,0,1
201573,Jerryd Bayless,2008,jerryd bayless,1,1,1,1,1,1,0,1
201574,Jason Thompson,2008,jason thompson,1,1,1,1,1,1,0,1
201575,Brandon Rush,2008,brandon rush,1,1,1,1,1,1,0,1
201576,Anthony Randolph,2008,anthony randolph,1,1,1,1,1,1,0,1
201577,Robin Lopez,2008,robin lopez,1,1,1,1,1,1,0,1
201578,Marreese Speights,2008,marreese speights,1,1,1,1,1,1,0,1
201579,Roy Hibbert,2008,roy hibbert,1,1,1,1,1,1,0,1
201580,JaVale McGee,2008,javale mcgee,1,1,1,1,1,1,0,1
201581,JJ Hickson,2008,jj hickson,1,1,1,1,1,1,0,1
201582,Alexis Ajinca,2008,alexis ajinca,1,1,1,1,1,1,0,1
201583,Ryan Anderson,2008,ryan anderson,1,1,1,1,1,1,0,1
201584,Courtney Lee,2008,courtney lee,1,1,1,1,1,1,0,1
201585,Kosta Koufos,2008,kosta koufos,1,1,1,1,1,1,0,1
201586,Serge Ibaka,2008,serge ibaka,1,1,1,1,1,1,0,1
201587,Nicolas Batum,2008,nicolas batum,1,1,1,1,1,1,0,1
201588,George Hill,2008,george hill,1,1,1,1,1,1,0,1
201589,Darrell Arthur,2008,darrell arthur,1,1,1,1,1,1,0,1
201590,Donte Greene,2008,donte greene,1,1,1,1,1,1,0,1
201591,DJ White,2008,dj white,1,1,1,1,1,1,0,1
201592,J.R. Giddens,2008,j.r. giddens,1,1,1,1,1,1,0,1
201593,Nikola Pekovic,2008,nikola pekovic,1,1,1,1,1,1,0,1
201594,Walter Sharpe,2008,walter sharpe,1,1,1,1,1,1,0,1
201595,Joey Dorsey,2008,joey dorsey,1,1,1,1,1,1,0,1
201596,Mario Chalmers,2008,mario chalmers,1,1,1,1,1,1,0,1
201599,DeAndre Jordan,2008,deandre jordan,1,1,1,1,1,1,0,1
201600,Omer Asik,2008,omer asik,1,1,1,1,1,1,0,1
201601,Luc Mbah a Moute,2008,luc mbah a moute,1,1,1,1,1,1,0,1
201602,Kyle Weaver,2008,kyle weaver,1,1,1,1,1,1,0,1
201603,Sonny Weems,2008,sonny weems,1,1,1,1,1,1,0,1
201604,Chris Douglas-Roberts,2008,chris douglas-roberts,1,1,1,1,1,1,0,1
201605,Nathan Jawai,2008,nathan jawai,1,1,1,1,1,1,0,1
201606,Sean Singletary,2008,sean singletary,1,1,1,1,1,1,0,1
201607,Patrick Ewing,2008,patrick ewing,1,1,1,1,1,1,0,1
201608,Ante Tomic,2008,ante tomic,0,0,0,0,0,0,6,0
201609,Goran Dragic,2008,goran dragic,1,1,1,1,1,1,0,1
201610,Trent Plaisted,2008,trent plaisted,0,0,0,0,0,0,6,0
201611,Henry Walker,2008,henry walker,1,1,1,1,1,1,0,1
201612,Malik Hairston,2008,malik hairston,1,1,1,1,1,1,0,1
201613,Richard Hendrix,2008,richard hendrix,0,0,0,0,0,0,6,0
201614,DeVon Hardin,2008,devon hardin,0,0,0,0,0,0,6,0
201615,Shan Foster,2008,shan foster,0,0,0,0,0,0,6,0
201616,Darnell Jackson,2008,darnell jackson,1,1,1,1,1,1,0,1
201617,Tadija Dragicevic,2008,tadija dragicevic,0,0,0,0,0,0,6,0
201618,Maarty Leunen,2008,maarty leunen,0,0,0,0,0,0,6,0
201619,Sasha Kaun,2008,sasha kaun,0,1,0,0,0,0,5,0
201620,James Gist,2008,james gist,0,0,0,0,0,0,6,0
201621,Joe Crawford,2008,joe crawford,1,1,1,1,1,1,0,1
201622,Deron Washington,2008,deron washington,0,0,0,0,0,0,6,0
201623,Semih Erden,2008,semih erden,1,1,1,1,1,1,0,1
201933,Blake Griffin,2009,blake griffin,1,1,1,1,1,1,0,1
201934,Hasheem Thabeet,2009,hasheem thabeet,1,1,1,1,1,1,0,1
201935,James Harden,2009,james harden,1,1,1,1,1,1,0,1
201936,Tyreke Evans,2009,tyreke evans,1,1,1,1,1,1,0,1
201937,Ricky Rubio,2009,ricky rubio,1,1,1,1,1,1,0,1
201938,Jonny Flynn,2009,jonny flynn,1,1,1,1,1,1,0,1
201939,Stephen Curry,2009,stephen curry,1,1,1,1,1,1,0,1
201941,Jordan Hill,2009,jordan hill,1,1,1,1,1,1,0,1
201942,DeMar DeRozan,2009,demar derozan,1,1,1,1,1,1,0,1
201943,Brandon Jennings,2009,brandon jennings,1,1,1,1,1,1,0,1
201944,Terrence Williams,2009,terrence williams,1,1,1,1,1,1,0,1
201945,Gerald Henderson,2009,gerald henderson,1,1,1,1,1,1,0,1
201946,Tyler Hansbrough,2009,tyler hansbrough,1,1,1,1,1,1,0,1
201947,Earl Clark,2009,earl clark,1,1,1,1,1,1,0,1
201948,Austin Daye,2009,austin daye,1,1,1,1,1,1,0,1
201949,James Johnson,2009,james johnson,1,1,1,1,1,1,0,1
201950,Jrue Holiday,2009,jrue holiday,1,1,1,1,1,1,0,1
201951,Ty Lawson,2009,ty lawson,1,1,1,1,1,1,0,1
201952,Jeff Teague,2009,jeff teague,1,1,1,1,1,1,0,1
201953,Eric Maynor,2009,eric maynor,1,1,1,1,1,1,0,1
201954,Darren Collison,2009,darren collison,1,1,1,1,1,1,0,1
201956,Omri Casspi,2009,omri casspi,1,1,1,1,1,1,0,1
201957,Byron Mullens,2009,byron mullens,1,1,1,1,1,1,0,1
201958,Rodrigue Beaubois,2009,rodrigue beaubois,1,1,1,1,1,1,0,1
201959,Taj Gibson,2009,taj gibson,1,1,1,1,1,1,0,1
201960,DeMarre Carroll,2009,demarre carroll,1,1,1,1,1,1,0,1
201961,Wayne Ellington,2009,wayne ellington,1,1,1,1,1,1,0,1
201962,Toney Douglas,2009,toney douglas,1,1,1,1,1,1,0,1
201963,Christian Eyenga,2009,christian eyenga,1,1,1,1,1,1,0,1
201964,Victor Claver,2009,victor claver,1,1,1,1,1,1,0,1
201965,Jeff Ayres,2009,jeff ayres,1,1,1,1,1,1,0,1
201966,Jermaine Taylor,2009,jermaine taylor,1,1,1,1,1,1,0,1
201967,Dante Cunningham,2009,dante cunningham,1,1,1,1,1,1,0,1
201968,Sergio Llull,2009,sergio llull,0,0,0,0,0,0,6,0
201969,DaJuan Summers,2009,dajuan summers,1,1,1,1,1,1,0,1
201970,Sam Young,2009,sam young,1,1,1,1,1,1,0,1
201971,DeJuan Blair,2009,dejuan blair,1,1,1,1,1,1,0,1
201972,Jon Brockman,2009,jon brockman,1,1,1,1,1,1,0,1
201973,Jonas Jerebko,2009,jonas jerebko,1,1,1,1,1,1,0,1
201974,Derrick Brown,2009,derrick brown,1,1,1,1,1,1,0,1
201975,Jodie Meeks,2009,jodie meeks,1,1,1,1,1,1,0,1
201976,Patrick Beverley,2009,patrick beverley,1,1,1,1,1,1,0,1
201977,Marcus Thornton,2009,marcus thornton,1,1,1,1,1,1,0,1
201978,Chase Budinger,2009,chase budinger,1,1,1,1,1,1,0,1
201979,Nick Calathes,2009,nick calathes,0,1,0,0,0,0,5,0
201980,Danny Green,2009,danny green,1,1,1,1,1,1,0,1
201981,Taylor Griffin,2009,taylor griffin,1,1,1,1,1,1,0,1
201982,Sergiy Gladyr,2009,sergiy gladyr,0,0,0,0,0,0,6,0
201983,Goran Suton,2009,goran suton,0,0,0,0,0,0,6,0
