PLAYER_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,avg_shot_distance,median_shot_distance,std_shot_distance,avg_loc_x,median_loc_x,avg_abs_loc_x,std_loc_x,avg_loc_y,median_loc_y,std_loc_y,avg_minutes_remaining,avg_seconds_remaining,avg_total_seconds_remaining,unique_action_types,fg_pct,attempts_per_game,makes_per_game,is_2pt_attempts,is_3pt_attempts,q1_flag_attempts,q2_flag_attempts,q3_flag_attempts,q4_flag_attempts,ot_flag_attempts,early_period_flag_attempts,late_period_flag_attempts,last_minute_flag_attempts,clutch_flag_attempts,zone_restricted_area_attempts,zone_paint_non_ra_attempts,zone_all_paint_attempts,zone_midrange_attempts,zone_left_corner3_attempts,zone_right_corner3_attempts,zone_corner3_attempts,zone_above_break3_attempts,zone_backcourt_attempts,range_lt8_attempts,range_8_16_attempts,range_16_24_attempts,range_24_plus_attempts,range_backcourt_attempts,side_left_attempts,side_right_attempts,side_center_attempts,side_backcourt_attempts,is_2pt_makes,is_3pt_makes,q1_flag_makes,q2_flag_makes,q3_flag_makes,q4_flag_makes,ot_flag_makes,early_period_flag_makes,late_period_flag_makes,last_minute_flag_makes,clutch_flag_makes,zone_restricted_area_makes,zone_paint_non_ra_makes,zone_all_paint_makes,zone_midrange_makes,zone_left_corner3_makes,zone_right_corner3_makes,zone_corner3_makes,zone_above_break3_makes,zone_backcourt_makes,range_lt8_makes,range_8_16_makes,range_16_24_makes,range_24_plus_makes,range_backcourt_makes,side_left_makes,side_right_makes,side_center_makes,side_backcourt_makes,is_2pt_share,is_2pt_fg_pct,is_3pt_share,is_3pt_fg_pct,q1_flag_share,q1_flag_fg_pct,q2_flag_share,q2_flag_fg_pct,q3_flag_share,q3_flag_fg_pct,q4_flag_share,q4_flag_fg_pct,ot_flag_share,ot_flag_fg_pct,early_period_flag_share,early_period_flag_fg_pct,late_period_flag_share,late_period_flag_fg_pct,last_minute_flag_share,last_minute_flag_fg_pct,clutch_flag_share,clutch_flag_fg_pct,zone_restricted_area_share,zone_restricted_area_fg_pct,zone_paint_non_ra_share,zone_paint_non_ra_fg_pct,zone_all_paint_share,zone_all_paint_fg_pct,zone_midrange_share,zone_midrange_fg_pct,zone_left_corner3_share,zone_left_corner3_fg_pct,zone_right_corner3_share,zone_right_corner3_fg_pct,zone_corner3_share,zone_corner3_fg_pct,zone_above_break3_share,zone_above_break3_fg_pct,zone_backcourt_share,zone_backcourt_fg_pct,range_lt8_share,range_lt8_fg_pct,range_8_16_share,range_8_16_fg_pct,range_16_24_share,range_16_24_fg_pct,range_24_plus_share,range_24_plus_fg_pct,range_backcourt_share,range_backcourt_fg_pct,side_left_share,side_left_fg_pct,side_right_share,side_right_fg_pct,side_center_share,side_center_fg_pct,side_backcourt_share,side_backcourt_fg_pct,two_pt_attempts,two_pt_makes,two_pt_pct,three_pt_attempts,three_pt_makes,three_pt_pct,three_share,q1_share,q2_share,q3_share,q4_share,ot_share,early_period_share,late_period_share,last_minute_share,clutch_share,action_jump_attempts,action_layup_attempts,action_dunk_attempts,action_hook_attempts,action_tip_attempts,action_fadeaway_attempts,action_pullup_attempts,action_stepback_attempts,action_turnaround_attempts,action_floating_attempts,action_bank_attempts,action_alley_oop_attempts,action_driving_attempts,action_running_attempts,action_reverse_attempts,action_putback_attempts,action_jump_share,action_layup_share,action_dunk_share,action_hook_share,action_tip_share,action_fadeaway_share,action_pullup_share,action_stepback_share,action_turnaround_share,action_floating_share,action_bank_share,action_alley_oop_share,action_driving_share,action_running_share,action_reverse_share,action_putback_share,low_volume_lt50_flag,low_volume_lt100_flag
947,Allen Iverson,1996,1,1996-97,76,1504,625,10.94215425531915,10.0,10.916972308202135,-12.138297872340425,0.0,70.27127659574468,104.31033600256382,71.82180851063829,10.0,93.7986413878235,5.060505319148936,28.18617021276596,331.8164893617021,9,0.41555851063829785,19.789473684210527,8.223684210526315,1049,455,442,323,364,366,9,438,327,186,191,652,97,749,435,29,11,40,276,4,713,188,283,315,5,375,277,1202,5,470,155,181,132,141,167,4.0,176,125,68,85,314,49,363,162,16.0,5.0,21,79,0.0,342,66,117,100,0.0,140,85,522,0.0,0.6974734042553191,0.44804575786463297,0.3025265957446808,0.34065934065934067,0.29388297872340424,0.4095022624434389,0.21476063829787234,0.4086687306501548,0.24202127659574468,0.3873626373626374,0.24335106382978725,0.4562841530054645,0.005984042553191489,0.4444444444444444,0.2912234042553192,0.4018264840182648,0.21742021276595744,0.382262996941896,0.12367021276595745,0.3655913978494624,0.12699468085106383,0.44502617801047123,0.43351063829787234,0.4815950920245399,0.06449468085106383,0.5051546391752577,0.49800531914893614,0.48464619492656874,0.2892287234042553,0.3724137931034483,0.01928191489361702,0.5517241379310345,0.007313829787234043,0.45454545454545453,0.026595744680851064,0.525,0.18351063829787234,0.286231884057971,0.0026595744680851063,0.0,0.4740691489361702,0.4796633941093969,0.125,0.35106382978723405,0.18816489361702127,0.4134275618374558,0.20944148936170212,0.31746031746031744,0.003324468085106383,0.0,0.24933510638297873,0.37333333333333335,0.1841755319148936,0.30685920577617326,0.7992021276595744,0.43427620632279534,0.003324468085106383,0.0,1049,470,0.44804575786463297,455,155,0.34065934065934067,0.3025265957446808,0.29388297872340424,0.21476063829787234,0.24202127659574468,0.24335106382978725,0.005984042553191489,0.2912234042553192,0.21742021276595744,0.12367021276595745,0.12699468085106383,859,601,34,4,6,0,0,0,0,0,0,0,231,51,0,0,0.5711436170212766,0.3996010638297872,0.022606382978723406,0.0026595744680851063,0.003989361702127659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535904255319149,0.0339095744680851,0.0,0.0,0,0
947,Allen Iverson,1996,2,1997-98,80,1407,649,10.69225302061123,10.0,9.575029222270976,-11.764747690120824,0.0,71.26723525230987,101.79763741849212,65.81876332622602,27.0,82.62358210036304,5.233120113717129,28.35323383084577,342.3404406538735,9,0.4612651030561478,17.5875,8.1125,1172,235,433,306,356,307,5,437,280,172,145,505,194,699,475,13,6,19,214,0,627,268,279,232,1,363,265,1047,1,579,70,203,133,162,150,1.0,180,135,79,69,297,75,372,207,7.0,4.0,11,59,0.0,342,109,128,70,0.0,146,102,494,0.0,0.8329779673063256,0.49402730375426623,0.1670220326936745,0.2978723404255319,0.30774697938877044,0.46882217090069284,0.21748400852878466,0.434640522875817,0.25302061122956643,0.4550561797752809,0.21819474058280028,0.48859934853420195,0.0035536602700781805,0.2,0.31058990760483296,0.41189931350114417,0.19900497512437812,0.48214285714285715,0.12224591329068941,0.45930232558139533,0.10305614783226724,0.47586206896551725,0.35891968727789625,0.5881188118811881,0.1378820184790334,0.3865979381443299,0.4968017057569296,0.5321888412017167,0.33759772565742713,0.4357894736842105,0.00923951670220327,0.5384615384615384,0.0042643923240938165,0.6666666666666666,0.013503909026297086,0.5789473684210527,0.15209665955934612,0.2757009345794392,0.0,,0.44562899786780386,0.5454545454545454,0.19047619047619047,0.40671641791044777,0.19829424307036247,0.45878136200716846,0.1648898365316276,0.3017241379310345,0.0007107320540156361,0.0,0.2579957356076759,0.4022038567493113,0.18834399431414356,0.3849056603773585,0.744136460554371,0.47182425978987586,0.0007107320540156361,0.0,1172,579,0.49402730375426623,235,70,0.2978723404255319,0.1670220326936745,0.30774697938877044,0.21748400852878466,0.25302061122956643,0.21819474058280028,0.0035536602700781805,0.31058990760483296,0.19900497512437812,0.12224591329068941,0.10305614783226724,906,454,36,2,9,0,0,0,0,0,0,0,244,72,0,0,0.6439232409381663,0.3226723525230988,0.0255863539445629,0.0014214641080312722,0.006396588486140725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1734186211798152,0.0511727078891258,0.0,0.0,0,0
947,Allen Iverson,1996,3,1998-99,48,1056,435,12.344696969696969,14.0,9.479762945374882,-6.798295454545454,0.0,94.01041666666667,122.32400467739167,64.78219696969697,32.0,79.35924620126634,5.3039772727272725,28.21780303030303,346.4564393939394,7,0.4119318181818182,22.0,9.0625,857,199,318,229,266,227,16,317,187,108,118,308,118,426,431,23,17,40,159,0,385,205,267,199,0,318,275,680,0,377,58,137,86,112,96,4.0,134,75,40,36,185,26,211,166,14.0,7.0,21,37,0.0,196,71,110,58,0.0,124,96,285,0.0,0.8115530303030303,0.43990665110851807,0.1884469696969697,0.2914572864321608,0.30113636363636365,0.4308176100628931,0.2168560606060606,0.37554585152838427,0.2518939393939394,0.42105263157894735,0.21496212121212122,0.42290748898678415,0.015151515151515152,0.25,0.3001893939393939,0.4227129337539432,0.17708333333333334,0.40106951871657753,0.10227272727272728,0.37037037037037035,0.11174242424242424,0.3050847457627119,0.2916666666666667,0.6006493506493507,0.11174242424242424,0.22033898305084745,0.4034090909090909,0.4953051643192488,0.4081439393939394,0.3851508120649652,0.021780303030303032,0.6086956521739131,0.016098484848484848,0.4117647058823529,0.03787878787878788,0.525,0.15056818181818182,0.23270440251572327,0.0,,0.3645833333333333,0.509090909090909,0.19412878787878787,0.3463414634146341,0.2528409090909091,0.41198501872659177,0.1884469696969697,0.2914572864321608,0.0,,0.30113636363636365,0.389937106918239,0.2604166666666667,0.3490909090909091,0.6439393939393939,0.41911764705882354,0.0,,857,377,0.43990665110851807,199,58,0.2914572864321608,0.1884469696969697,0.30113636363636365,0.2168560606060606,0.2518939393939394,0.21496212121212122,0.015151515151515152,0.3001893939393939,0.17708333333333334,0.10227272727272728,0.11174242424242424,763,278,3,1,11,0,0,0,0,0,0,0,149,51,0,0,0.7225378787878788,0.26325757575757575,0.002840909090909091,0.000946969696969697,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14109848484848486,0.048295454545454544,0.0,0.0,0,0
947,Allen Iverson,1996,4,1999-00,70,1733,729,11.689555683785343,13.0,9.070132855800338,-19.852279284477785,0.0,89.1875360646278,115.75809017437199,60.328332371609925,29.0,75.14311279951899,4.988459319099827,28.51009809578765,327.8176572417773,9,0.42065781881130987,24.757142857142856,10.414285714285715,1472,261,523,360,471,362,17,447,320,176,194,490,263,753,720,30,13,43,217,0,663,358,452,260,0,556,391,1103,0,640,89,232,166,180,146,5.0,182,126,62,74,326,53,379,262,14.0,6.0,20,68,0.0,356,111,174,88,0.0,206,129,500,0.0,0.8493941142527409,0.43478260869565216,0.15060588574725908,0.34099616858237547,0.3017888055395268,0.4435946462715105,0.20773225620311597,0.46111111111111114,0.27178303519907676,0.3821656050955414,0.2088863242931333,0.40331491712707185,0.009809578765147143,0.29411764705882354,0.257934218118869,0.407158836689038,0.18465089440276977,0.39375,0.10155799192152337,0.3522727272727273,0.11194460473167916,0.38144329896907214,0.2827466820542412,0.6653061224489796,0.1517599538372764,0.20152091254752852,0.4345066358915176,0.5033200531208499,0.41546451240623195,0.3638888888888889,0.017311021350259664,0.4666666666666667,0.0075014425851125215,0.46153846153846156,0.024812463935372186,0.46511627906976744,0.12521638776687824,0.31336405529953915,0.0,,0.3825735718407386,0.5369532428355958,0.20657818811309867,0.3100558659217877,0.2608193883439123,0.38495575221238937,0.15002885170225044,0.3384615384615385,0.0,,0.3208309290248125,0.37050359712230213,0.2256203115983843,0.329923273657289,0.6364685516445471,0.45330915684496825,0.0,,1472,640,0.43478260869565216,261,89,0.34099616858237547,0.15060588574725908,0.3017888055395268,0.20773225620311597,0.27178303519907676,0.2088863242931333,0.009809578765147143,0.257934218118869,0.18465089440276977,0.10155799192152337,0.11194460473167916,1258,453,15,3,4,0,0,0,0,0,0,0,294,89,0,0,0.7259088286208887,0.26139642238892097,0.008655510675129832,0.0017311021350259665,0.002308136180034622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16964800923254472,0.05135603000577034,0.0,0.0,0,0
951,Ray Allen,1996,1,1996-97,82,908,390,13.071585903083701,14.0,9.876991344096416,0.32819383259911894,0.0,88.26431718061674,118.22332406540492,77.51101321585904,52.0,90.5491691210925,5.66409691629956,28.20374449339207,368.0495594713656,8,0.42951541850220265,11.073170731707316,4.7560975609756095,610,298,295,155,277,179,2,344,159,95,103,244,105,349,347,24,31,55,154,3,295,202,199,209,3,252,244,624,3,273,117,141,60,114,74,1.0,157,65,35,44,114,48,162,147,11.0,15.0,26,54,1.0,137,87,85,80,1.0,112,102,258,1.0,0.6718061674008811,0.44754098360655736,0.32819383259911894,0.3926174496644295,0.3248898678414097,0.47796610169491527,0.17070484581497797,0.3870967741935484,0.30506607929515417,0.41155234657039713,0.197136563876652,0.4134078212290503,0.0022026431718061676,0.5,0.3788546255506608,0.4563953488372093,0.1751101321585903,0.4088050314465409,0.10462555066079295,0.3684210526315789,0.11343612334801761,0.42718446601941745,0.2687224669603524,0.4672131147540984,0.11563876651982379,0.45714285714285713,0.3843612334801762,0.46418338108882523,0.38215859030837,0.42363112391930835,0.02643171806167401,0.4583333333333333,0.034140969162995596,0.4838709677419355,0.0605726872246696,0.4727272727272727,0.1696035242290749,0.35064935064935066,0.003303964757709251,0.3333333333333333,0.3248898678414097,0.46440677966101696,0.22246696035242292,0.4306930693069307,0.21916299559471367,0.4271356783919598,0.2301762114537445,0.3827751196172249,0.003303964757709251,0.3333333333333333,0.2775330396475771,0.4444444444444444,0.2687224669603524,0.4180327868852459,0.6872246696035242,0.41346153846153844,0.003303964757709251,0.3333333333333333,610,273,0.44754098360655736,298,117,0.3926174496644295,0.32819383259911894,0.3248898678414097,0.17070484581497797,0.30506607929515417,0.197136563876652,0.0022026431718061676,0.3788546255506608,0.1751101321585903,0.10462555066079295,0.11343612334801761,672,207,23,0,6,0,0,0,0,0,0,0,33,18,0,0,0.7400881057268722,0.22797356828193832,0.025330396475770924,0.0,0.006607929515418502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03634361233480176,0.019823788546255508,0.0,0.0,0,0
951,Ray Allen,1996,2,1997-98,82,1315,563,14.492015209125475,15.0,10.448491700362975,-3.617490494296578,0.0,101.1231939163498,125.28879454220008,82.6106463878327,51.0,103.96327595867598,5.243346007604563,28.51634980988593,343.11711026615967,9,0.4281368821292776,16.036585365853657,6.865853658536586,947,368,426,253,342,271,23,433,273,161,139,265,144,409,543,37,27,64,285,14,350,322,280,348,15,444,401,815,15,429,134,177,113,153,109,11.0,191,110,55,52,161,50,211,220,15.0,10.0,25,106,1.0,183,134,114,131,1.0,174,165,367,1.0,0.7201520912547529,0.4530095036958817,0.2798479087452472,0.3641304347826087,0.3239543726235741,0.4154929577464789,0.19239543726235742,0.44664031620553357,0.2600760456273764,0.4473684210526316,0.20608365019011407,0.4022140221402214,0.01749049429657795,0.4782608695652174,0.32927756653992396,0.44110854503464203,0.20760456273764258,0.40293040293040294,0.12243346007604562,0.3416149068322981,0.10570342205323194,0.37410071942446044,0.20152091254752852,0.6075471698113207,0.10950570342205324,0.3472222222222222,0.31102661596958175,0.5158924205378973,0.4129277566539924,0.40515653775322286,0.028136882129277566,0.40540540540540543,0.02053231939163498,0.37037037037037035,0.048669201520912544,0.390625,0.21673003802281368,0.3719298245614035,0.01064638783269962,0.07142857142857142,0.2661596958174905,0.5228571428571429,0.24486692015209124,0.4161490683229814,0.21292775665399238,0.40714285714285714,0.264638783269962,0.3764367816091954,0.011406844106463879,0.06666666666666667,0.3376425855513308,0.3918918918918919,0.30494296577946767,0.4114713216957606,0.6197718631178707,0.4503067484662577,0.011406844106463879,0.06666666666666667,947,429,0.4530095036958817,368,134,0.3641304347826087,0.2798479087452472,0.3239543726235741,0.19239543726235742,0.2600760456273764,0.20608365019011407,0.01749049429657795,0.32927756653992396,0.20760456273764258,0.12243346007604562,0.10570342205323194,1052,214,40,2,7,0,0,0,0,0,0,0,78,32,0,0,0.8,0.16273764258555132,0.030418250950570342,0.001520912547528517,0.00532319391634981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05931558935361217,0.024334600760456272,0.0,0.0,0,0
951,Ray Allen,1996,3,1998-99,50,673,303,13.827637444279347,15.0,10.121729773435618,15.514115898959881,0.0,101.98068350668647,129.66089079225134,73.70876671619614,38.0,90.86835485526166,5.118870728083209,29.090638930163447,336.22288261515604,9,0.45022288261515603,13.46,6.06,465,208,218,125,184,138,8,189,120,68,94,164,67,231,235,33,27,60,145,2,203,147,116,203,4,165,249,429,4,229,74,96,53,84,67,3.0,91,46,23,46,107,32,139,91,13.0,13.0,26,47,0.0,128,60,42,73,0.0,62,98,203,0.0,0.6909361069836553,0.4924731182795699,0.30906389301634474,0.3557692307692308,0.32392273402674593,0.44036697247706424,0.18573551263001487,0.424,0.27340267459138184,0.45652173913043476,0.2050520059435364,0.4855072463768116,0.01188707280832095,0.375,0.28083209509658247,0.48148148148148145,0.17830609212481427,0.38333333333333336,0.10104011887072809,0.3382352941176471,0.13967310549777118,0.48936170212765956,0.2436849925705795,0.6524390243902439,0.09955423476968796,0.47761194029850745,0.34323922734026746,0.6017316017316018,0.3491827637444279,0.3872340425531915,0.04903417533432392,0.3939393939393939,0.04011887072808321,0.48148148148148145,0.08915304606240713,0.43333333333333335,0.21545319465081725,0.32413793103448274,0.0029717682020802376,0.0,0.3016344725111441,0.6305418719211823,0.21842496285289748,0.40816326530612246,0.1723625557206538,0.3620689655172414,0.3016344725111441,0.35960591133004927,0.005943536404160475,0.0,0.2451708766716196,0.37575757575757573,0.3699851411589896,0.39357429718875503,0.637444279346211,0.4731934731934732,0.005943536404160475,0.0,465,229,0.4924731182795699,208,74,0.3557692307692308,0.30906389301634474,0.32392273402674593,0.18573551263001487,0.27340267459138184,0.2050520059435364,0.01188707280832095,0.28083209509658247,0.17830609212481427,0.10104011887072809,0.13967310549777118,518,121,32,1,1,0,0,0,0,0,0,0,44,17,0,0,0.7696879643387816,0.17979197622585438,0.0475482912332838,0.0014858841010401188,0.0014858841010401188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06537890044576523,0.02526002971768202,0.0,0.0,0,0
951,Ray Allen,1996,4,1999-00,82,1411,642,13.82636428065202,14.0,10.154077518285327,10.3756201275691,0.0,100.35152374202693,125.96508837891014,74.83982990786676,42.0,96.23288021850098,5.261516654854713,27.81785967399008,343.50885896527285,8,0.45499645641389086,17.20731707317073,7.829268292682927,1004,407,443,293,380,285,10,436,255,148,159,298,194,492,513,57,62,119,275,12,401,381,223,394,12,392,482,837,12,470,172,203,143,174,121,1.0,206,104,59,67,174,88,262,209,27.0,27.0,54,117,0.0,219,163,89,171,0.0,180,186,403,0.0,0.7115520907158044,0.4681274900398406,0.2884479092841956,0.4226044226044226,0.31396172927002125,0.4582392776523702,0.2076541459957477,0.4880546075085324,0.2693125442948264,0.45789473684210524,0.20198440822111977,0.4245614035087719,0.007087172218284904,0.1,0.30900070871722185,0.4724770642201835,0.18072289156626506,0.40784313725490196,0.10489014883061658,0.39864864864864863,0.11268603827072998,0.42138364779874216,0.21119773210489015,0.5838926174496645,0.13749114103472715,0.4536082474226804,0.3486888731396173,0.532520325203252,0.3635719347980156,0.4074074074074074,0.040396881644223954,0.47368421052631576,0.04394046775336641,0.43548387096774194,0.08433734939759036,0.453781512605042,0.19489723600283487,0.4254545454545455,0.008504606661941885,0.0,0.2841956059532247,0.5461346633416458,0.27002126151665484,0.42782152230971127,0.15804394046775336,0.3991031390134529,0.27923458540042523,0.434010152284264,0.008504606661941885,0.0,0.27781715095676823,0.45918367346938777,0.3416017009213324,0.38589211618257263,0.5931963146704465,0.48148148148148145,0.008504606661941885,0.0,1004,470,0.4681274900398406,407,172,0.4226044226044226,0.2884479092841956,0.31396172927002125,0.2076541459957477,0.2693125442948264,0.20198440822111977,0.007087172218284904,0.30900070871722185,0.18072289156626506,0.10489014883061658,0.11268603827072998,1116,230,60,0,5,0,0,0,0,0,0,0,75,51,0,0,0.7909284195605953,0.1630049610205528,0.042523033309709427,0.0,0.003543586109142452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05315379163713678,0.03614457831325301,0.0,0.0,0,0
959,Steve Nash,1996,1,1996-97,55,175,74,13.662857142857144,15.0,8.836675329006898,0.7085714285714285,0.0,82.91428571428571,111.05740819330391,96.33714285714285,97.0,79.73818899933246,4.508571428571429,27.302857142857142,297.81714285714287,4,0.4228571428571429,3.1818181818181817,1.3454545454545455,120,55,14,52,19,87,3,45,49,29,52,39,19,58,92,3,5,8,17,0,48,41,61,25,0,45,50,132,0,51,23,8,19,11,36,0.0,16,23,14,19,13,8,21,44,2.0,2.0,4,5,0.0,17,18,30,9,0.0,19,24,55,0.0,0.6857142857142857,0.425,0.3142857142857143,0.41818181818181815,0.08,0.5714285714285714,0.29714285714285715,0.36538461538461536,0.10857142857142857,0.5789473684210527,0.49714285714285716,0.41379310344827586,0.017142857142857144,0.0,0.2571428571428571,0.35555555555555557,0.28,0.46938775510204084,0.1657142857142857,0.4827586206896552,0.29714285714285715,0.36538461538461536,0.22285714285714286,0.3333333333333333,0.10857142857142857,0.42105263157894735,0.3314285714285714,0.3620689655172414,0.5257142857142857,0.4782608695652174,0.017142857142857144,0.6666666666666666,0.02857142857142857,0.4,0.045714285714285714,0.5,0.09714285714285714,0.29411764705882354,0.0,,0.2742857142857143,0.3541666666666667,0.2342857142857143,0.43902439024390244,0.3485714285714286,0.4918032786885246,0.14285714285714285,0.36,0.0,,0.2571428571428571,0.4222222222222222,0.2857142857142857,0.48,0.7542857142857143,0.4166666666666667,0.0,,120,51,0.425,55,23,0.41818181818181815,0.3142857142857143,0.08,0.29714285714285715,0.10857142857142857,0.49714285714285716,0.017142857142857144,0.2571428571428571,0.28,0.1657142857142857,0.29714285714285715,136,39,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0.7771428571428571,0.22285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.022857142857142857,0.0,0.0,0,0
