PLAYER_ID,PLAYER_NAME,resid_realized_score_z,resid_TS_PCT_score,resid_VPS_score,resid_GmSc_Per48_score,label_realized_score_z,label_TS_PCT_score,label_VPS_score,label_GmSc_Per48_score,final_label,final_label_num,label_realized_score_z_num,label_TS_PCT_score_num,label_VPS_score_num,label_GmSc_Per48_score_num
1627741,Buddy Hield,0.3501593094238661,0.015685221471034128,0.05379245883806916,-3.6056789968641176,Neutral,Neutral,Neutral,Bust,Neutral,1,1,1,1,2
1627742,Brandon Ingram,0.3475096854778953,0.019003347871355603,0.08096807949687923,5.17145383535923,Neutral,Neutral,Neutral,Sleeper,Neutral,1,1,1,1,0
1627745,Damian Jones,0.09607928273510369,0.13156346901642524,0.09153702077791426,1.7701283106230328,Neutral,Sleeper,Neutral,Neutral,Neutral,1,1,0,1,1
1627746,Skal Labissiere,-1.1395321810937546,0.07514830938900674,0.4367494018158451,2.5077578706954746,Bust,Sleeper,Sleeper,Neutral,Sleeper,0,2,0,0,1
1627747,Caris LeVert,0.54429818362889,0.0041427093466767095,0.008609118110580294,0.9507836044014475,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
1627748,Thon Maker,-1.1357689978122556,0.13234524004817438,0.5899487609926533,6.289631957040907,Bust,Sleeper,Sleeper,Sleeper,Sleeper,0,2,0,0,0
1627749,Dejounte Murray,0.9715457831127517,0.019154119791027324,0.07747647109939937,5.845942339202672,Sleeper,Neutral,Neutral,Sleeper,Sleeper,0,0,1,1,0
1627750,Jamal Murray,0.7229121375561175,0.04039858620704051,0.2874798888106067,4.87951503644274,Sleeper,Neutral,Sleeper,Sleeper,Sleeper,0,0,1,0,0
1627751,Jakob Poeltl,1.229158638057923,0.06847321932090289,0.2417671771274037,4.724573220411248,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1627752,Taurean Prince,-0.28684461861139254,0.05600784294172334,0.06498438599566603,-1.7624285725805873,Bust,Sleeper,Neutral,Bust,Bust,2,2,0,1,2
1627756,Denzel Valentine,-1.4868319742956273,0.006867007154196081,-0.19558994510778827,-3.4924820702839785,Bust,Neutral,Bust,Bust,Bust,2,2,1,2,2
1627759,Jaylen Brown,1.3364570091107488,0.027238996791932646,0.04840979807975199,6.776642829602878,Sleeper,Neutral,Neutral,Sleeper,Sleeper,0,0,1,1,0
1627761,DeAndre' Bembry,0.31879583609762296,0.06827222527967891,0.13189623491940128,0.20130609241685526,Neutral,Sleeper,Neutral,Neutral,Neutral,1,1,0,1,1
1627763,Malcolm Brogdon,-0.28831766773656653,0.00957490743153211,0.057758222188064146,3.465461031237634,Bust,Neutral,Neutral,Sleeper,Neutral,1,2,1,1,0
1627767,Cheick Diallo,-1.22574121642652,-0.056153219080026906,-0.44697671694182395,-2.5968280217970747,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1627774,Jake Layman,-0.2408506627717647,0.02846187555766677,0.11863612728729156,0.05736601934566998,Bust,Neutral,Neutral,Neutral,Neutral,1,2,1,1,1
1627775,Patrick McCaw,-0.7139975223503883,0.5594316678148791,0.47886283835332266,1.643940133220564,Bust,Sleeper,Sleeper,Neutral,Sleeper,0,2,0,0,1
1627777,Georges Niang,1.1782555479803198,0.09183303953530353,-0.009635242988600412,0.9468410306804333,Sleeper,Sleeper,Bust,Neutral,Sleeper,0,0,0,2,1
1627783,Pascal Siakam,1.4186955857029062,0.013232530764296424,-0.0011961606087416143,4.265898739709559,Sleeper,Neutral,Bust,Sleeper,Sleeper,0,0,1,2,0
1627788,Furkan Korkmaz,-0.21006615840023124,0.014206175210280558,0.077588557964539,-1.4697100741805613,Bust,Neutral,Neutral,Bust,Neutral,1,2,1,1,2
1627789,Timothe Luwawu-Cabarrot,0.05034600832824676,0.006776554491662146,-0.08080560447831542,-1.3702139979552221,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
1627823,Juancho Hernangomez,-0.3277540319513298,0.00752394493053965,0.13666661513425882,-0.5236442429248722,Bust,Neutral,Neutral,Bust,Neutral,1,2,1,1,2
1627826,Ivica Zubac,1.6477426097614658,0.10090371202072312,0.50702061064997,4.306239847827644,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1627846,Abdel Nader,-0.9585146810862897,-0.09497220675898155,-0.3195165965654114,-6.763311503258844,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628365,Markelle Fultz,0.1662426035899301,-0.012628671036513217,0.11470785038172626,2.823787411532969,Neutral,Bust,Neutral,Neutral,Neutral,1,1,2,1,1
1628366,Lonzo Ball,-0.7563182362815244,0.000668928787874834,-0.05239299161716704,-1.1603554695151246,Bust,Neutral,Bust,Bust,Bust,2,2,1,2,2
1628367,Josh Jackson,-0.7410914310152488,-0.03869205120145042,-0.15790777737557637,-4.175291720487719,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628368,De'Aaron Fox,0.885492957575861,0.0252296688073107,-0.09319191470638843,0.9704318978430564,Sleeper,Neutral,Bust,Neutral,Neutral,1,0,1,2,1
1628369,Jayson Tatum,0.547102142223066,0.004819075929704875,0.04284214384051266,2.368891691209331,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
1628370,Malik Monk,1.151143583536617,0.046916158262329755,0.20270273270781347,4.809430815543227,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1628371,Jonathan Isaac,-0.0048554956740876065,0.003802884164952114,0.30657362129834986,2.6510938792681262,Bust,Neutral,Sleeper,Neutral,Neutral,1,2,1,0,1
1628372,Dennis Smith Jr.,0.004908472578221523,-0.027030464919925556,0.19618258615662532,0.4591926556908703,Neutral,Bust,Sleeper,Neutral,Neutral,1,1,2,0,1
1628373,Frank Ntilikina,-0.648813030282683,-0.08987512343098786,-0.20399852934104135,-3.792874317747998,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628374,Lauri Markkanen,0.5939764261955465,0.05012005872314351,0.12078562632090173,5.293685961501126,Neutral,Sleeper,Neutral,Sleeper,Sleeper,0,1,0,1,0
1628378,Donovan Mitchell,0.6510347001773049,0.03060315311227302,0.12639124437153693,0.9763965264013628,Sleeper,Neutral,Neutral,Neutral,Neutral,1,0,1,1,1
1628379,Luke Kennard,0.282739112311364,0.11061366938310813,0.3292265276015196,1.932300177461883,Neutral,Sleeper,Sleeper,Neutral,Sleeper,0,1,0,0,1
1628380,Zach Collins,0.4830550817634608,0.0677948015424179,0.12791458271601308,6.282268864582186,Neutral,Sleeper,Neutral,Sleeper,Sleeper,0,1,0,1,0
1628381,John Collins,0.1794549902356758,0.01684462179065649,-0.20128722177749436,-4.112441532037945,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
1628382,Justin Jackson,-1.3308373745185487,-0.24595393994341597,-0.4669205610139603,-5.454740381504597,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628384,OG Anunoby,1.196599304196169,0.043974050252638675,0.0017675506897081306,3.335950271622135,Sleeper,Sleeper,Neutral,Sleeper,Sleeper,0,0,0,1,0
1628386,Jarrett Allen,0.90549067403331,0.08724656606308967,0.6349335444888449,4.04574795625949,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1628389,Bam Adebayo,1.1891669470681991,0.003785760918603387,-0.06312841576263928,2.5422677816580297,Sleeper,Neutral,Bust,Neutral,Neutral,1,0,1,2,1
1628391,D.J. Wilson,-0.6385393692390273,0.27729606895435077,1.6379376653779905,18.018292673521998,Bust,Sleeper,Sleeper,Sleeper,Sleeper,0,2,0,0,0
1628392,Isaiah Hartenstein,1.235469316453349,0.039168695435327416,0.3085188310169631,1.7425205192739313,Sleeper,Neutral,Sleeper,Neutral,Sleeper,0,0,1,0,1
1628395,Jordan Bell,-1.0031639107645443,-0.5306521384312695,-0.6087826167925536,7.676230086056236,Bust,Bust,Bust,Sleeper,Bust,2,2,2,2,0
1628396,Tony Bradley,-0.47311662538315125,0.07305005675778842,0.24507597182560104,4.50959875997609,Bust,Sleeper,Sleeper,Sleeper,Sleeper,0,2,0,0,0
1628398,Kyle Kuzma,0.7962686884785384,-0.0014740136025211958,0.021432818642245444,0.6786062508659967,Sleeper,Bust,Neutral,Neutral,Neutral,1,0,2,1,1
1628400,Semi Ojeleye,-0.5414327288014533,-0.06637546047713444,-0.10874829175194867,-1.3706400224003499,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628401,Derrick White,1.9206116573044918,0.02925033344317085,0.10223531471488956,2.275423823312625,Sleeper,Neutral,Neutral,Neutral,Neutral,1,0,1,1,1
1628402,Frank Jackson,-1.6380302323784908,-0.528757192260212,-0.47968762904314965,-17.494349472731034,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628404,Josh Hart,1.6607242193095557,0.062497563449978366,0.39421945564936745,4.311530965041845,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1628410,Edmond Sumner,0.36778070278220193,0.03579292227188269,-0.32522793161483543,1.764941287506966,Neutral,Neutral,Bust,Neutral,Neutral,1,1,1,2,1
1628411,Wes Iwundu,-1.0184084222227963,0.04686402059272432,-0.16135067241849022,-1.8531581635031724,Bust,Sleeper,Bust,Bust,Bust,2,2,0,2,2
1628415,Dillon Brooks,0.5422521612676579,-0.0026084132673207527,-0.1287307835491498,0.03166056885887336,Neutral,Bust,Bust,Neutral,Neutral,1,1,2,2,1
1628418,Thomas Bryant,-0.2356830294187668,0.05468881769159373,0.052412716657464165,2.0518362937906645,Bust,Sleeper,Neutral,Neutral,Neutral,1,2,0,1,1
1628420,Monte Morris,-0.2256226889913183,-0.03763301421883003,0.10802356669955238,-1.0887675366914458,Bust,Bust,Neutral,Bust,Bust,2,2,2,1,2
1628422,Damyean Dotson,-1.3550804023072636,-0.020434650201493043,0.7706254367176075,-5.123564157293463,Bust,Bust,Sleeper,Bust,Bust,2,2,2,0,2
1628425,Sterling Brown,-0.9322792251354378,-0.2795072847733402,-0.07863399265911841,-4.356211179916119,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628427,Vlatko Čančar,-0.893209119201318,-0.08769209332844091,-0.18774817777046193,-8.110974856388214,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628960,Grayson Allen,1.1556308342968449,0.08638358149637981,0.2301812645565029,3.157097027305591,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1628963,Marvin Bagley III,-0.21417307660497317,0.047360063550449416,0.18836397598214338,4.03473558214527,Bust,Sleeper,Sleeper,Sleeper,Sleeper,0,2,0,0,0
1628964,Mo Bamba,-0.907895901504667,-0.0037357921833788277,-0.07090798525376862,-1.5123416820077082,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628966,Keita Bates-Diop,0.6313626760815034,0.03898272314937745,0.3411099915129274,2.2764873408398785,Sleeper,Neutral,Sleeper,Neutral,Sleeper,0,0,1,0,1
1628969,Mikal Bridges,1.375222808985405,0.016515038294861117,-0.015919529005379074,4.119496634580855,Sleeper,Neutral,Bust,Sleeper,Sleeper,0,0,1,2,0
1628970,Miles Bridges,0.8590117311888567,-0.006036417851602471,-0.014236997162653475,2.5212887162157926,Sleeper,Bust,Bust,Neutral,Bust,2,0,2,2,1
1628971,Bruce Brown,0.3901276370448362,0.004946018140783215,-0.06596141349881357,0.24866927036337572,Neutral,Neutral,Bust,Neutral,Neutral,1,1,1,2,1
1628972,Troy Brown Jr.,0.5673593089706913,0.012213830964643124,0.0295812768891226,-2.024807868178087,Neutral,Neutral,Neutral,Bust,Neutral,1,1,1,1,2
1628973,Jalen Brunson,1.6541856657170828,0.04101888592031533,0.04992772015712488,8.940307682369582,Sleeper,Neutral,Neutral,Sleeper,Sleeper,0,0,1,1,0
1628975,Jevon Carter,0.23337789502349304,0.014728616080561197,0.020343050562497522,1.4663031882762212,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
1628976,Wendell Carter Jr.,0.6035198199544081,0.033616700143314304,-0.04521511261031197,-0.45227842092661064,Sleeper,Neutral,Bust,Bust,Bust,2,0,1,2,2
1628977,Hamidou Diallo,-0.6906674748108466,0.013201419967942774,0.13223737038314098,11.661524247242872,Bust,Neutral,Neutral,Sleeper,Neutral,1,2,1,1,0
1628978,Donte DiVincenzo,1.4156436444450158,0.06477932398983988,0.11755024400780933,2.963522233599207,Sleeper,Sleeper,Neutral,Sleeper,Sleeper,0,0,0,1,0
1628981,Bruno Fernando,-0.30221802039185264,0.03686669096655959,-0.021394135761454658,3.2392752176055595,Bust,Neutral,Bust,Sleeper,Bust,2,2,1,2,0
1628983,Shai Gilgeous-Alexander,1.8977899279539328,0.07520815237254441,0.3363428387701066,14.227897457591194,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1628984,Devonte' Graham,-0.8248424504759863,0.0115097777298937,0.07462554546841726,-0.9490554212924529,Bust,Neutral,Neutral,Bust,Neutral,1,2,1,1,2
1628988,Aaron Holiday,-0.19875942165800387,0.03671149443704058,-0.037921733227234355,-0.6203949374521294,Bust,Neutral,Bust,Bust,Bust,2,2,1,2,2
1628989,Kevin Huerter,0.2869004162912594,0.033781694474058654,0.007373104420363763,2.549905811905788,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
1628991,Jaren Jackson Jr.,1.2590442167808746,0.020929482486579665,-0.095770363629742,3.049919013545555,Sleeper,Neutral,Bust,Sleeper,Sleeper,0,0,1,2,0
1628993,Alize Johnson,-0.9195945058039598,-0.015378395216431917,-0.29122041663797993,-7.3844619588997835,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1628995,Kevin Knox II,-0.421023255900575,0.06831114865195287,0.13927335540060048,3.6931646887595395,Bust,Sleeper,Neutral,Sleeper,Sleeper,0,2,0,1,0
1628998,Cody Martin,-0.42762680604949244,-0.10359775793443443,-0.11340403097736518,-2.5737239601798745,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1629001,De'Anthony Melton,-0.12143438000341224,0.0206272238687657,-0.1086824749608506,1.193829498267565,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
1629002,Chimezie Metu,0.3289795474758163,0.08879690030428389,0.27143485008875956,3.7587377162480973,Neutral,Sleeper,Sleeper,Sleeper,Sleeper,0,1,0,0,0
1629003,Shake Milton,0.0176476204205947,0.007424664909160161,-0.014891156950015416,-1.1100581931539857,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
1629004,Svi Mykhailiuk,-0.22547618526602153,0.06661034260329124,0.2279456272100302,2.8081548181408014,Bust,Sleeper,Sleeper,Neutral,Sleeper,0,2,0,0,1
1629006,Josh Okogie,0.09791478714984661,0.038592868738964836,0.21307235852308448,3.7758596906519433,Neutral,Neutral,Sleeper,Sleeper,Sleeper,0,1,1,0,0
1629008,Michael Porter Jr.,1.573127964194935,0.043562942909009306,0.029502282742687624,2.139764806282468,Sleeper,Sleeper,Neutral,Neutral,Sleeper,0,0,0,1,1
1629011,Mitchell Robinson,-0.5027879964659064,0.02510548102418142,0.3079604300536012,-0.7091099696961436,Bust,Neutral,Sleeper,Bust,Bust,2,2,1,0,2
1629012,Collin Sexton,0.18213737549247844,0.051810841743173075,0.1651051490568276,3.5343779971250484,Neutral,Sleeper,Neutral,Sleeper,Sleeper,0,1,0,1,0
1629013,Landry Shamet,-0.4796959769936551,0.04879328195574906,-0.006191326702879696,1.8602463050093867,Bust,Sleeper,Bust,Neutral,Bust,2,2,0,2,1
1629014,Anfernee Simons,1.150643420496274,0.03742398860442964,0.019482060669546275,4.5943512563508015,Sleeper,Neutral,Neutral,Sleeper,Sleeper,0,0,1,1,0
1629018,Gary Trent Jr.,0.6553822373735672,0.03289683325723258,-0.06404892597165102,-0.378167078234382,Sleeper,Neutral,Bust,Bust,Bust,2,0,1,2,2
1629020,Jarred Vanderbilt,0.13497218387364923,0.001312142774403724,0.061163592391332955,-0.8628078265789725,Neutral,Neutral,Neutral,Bust,Neutral,1,1,1,1,2
1629021,Moritz Wagner,0.034474785608222036,0.07803989652968868,0.09255592221048903,6.8177345988227,Neutral,Sleeper,Neutral,Sleeper,Sleeper,0,1,0,1,0
1629022,Lonnie Walker IV,-0.10647362467196575,0.030814701525311627,-0.005236631764465871,2.2872519071434816,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
1629023,P.J. Washington,0.4309652482612002,-0.007858040598413107,-0.09183699510252374,-0.5001667454275172,Neutral,Bust,Bust,Bust,Bust,2,1,2,2,2
1629027,Trae Young,-0.1391129466726262,0.022241864571285186,0.06570591779639501,-3.671643175118678,Bust,Neutral,Neutral,Bust,Neutral,1,2,1,1,2
1629028,Deandre Ayton,0.08975582988587683,0.010429894948693952,0.037452925930216985,-1.9881504692976613,Neutral,Neutral,Neutral,Bust,Neutral,1,1,1,1,2
1629029,Luka Dončić,0.7271218611054844,0.03669103052476297,-0.058446167265366666,-0.4276991943155366,Sleeper,Neutral,Bust,Bust,Bust,2,0,1,2,2
1629048,Goga Bitadze,0.854644746181838,0.11278712008378466,0.6550089580073175,5.226583541618407,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1629057,Robert Williams III,-0.7630516307588857,0.09707463626348423,0.5675219379044201,1.6005519823944176,Bust,Sleeper,Sleeper,Neutral,Sleeper,0,2,0,0,1
1629060,Rui Hachimura,0.5674129858675914,0.06560611141122108,0.12262130516181191,0.06994992327275185,Neutral,Sleeper,Neutral,Neutral,Neutral,1,1,0,1,1
1629611,Terance Mann,0.47751080723601796,0.03847093220766751,-0.027821529954139113,-0.8888810059624781,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
1629626,Bol Bol,-0.19886928406134075,0.10690831266705358,0.417751283736268,6.057474310023434,Bust,Sleeper,Sleeper,Sleeper,Sleeper,0,2,0,0,0
1629627,Zion Williamson,-0.3788590258460083,0.010655234440691608,-0.025454164686726344,3.1739015008213016,Bust,Neutral,Bust,Sleeper,Bust,2,2,1,2,0
1629628,RJ Barrett,0.08364834212707795,0.030366507806805054,0.15616654369380156,3.743027979634107,Neutral,Neutral,Neutral,Sleeper,Neutral,1,1,1,1,0
1629629,Cam Reddish,-0.4446359659556478,-0.026492343158068477,0.08795224888711495,-3.9353293244015557,Bust,Bust,Neutral,Bust,Bust,2,2,2,1,2
1629630,Ja Morant,-1.4597465173172788,-0.010365909268821083,-0.12688205629811256,-1.7786261835427837,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1629631,De'Andre Hunter,0.16240439875129578,0.03899718344697789,-0.05643154617201329,3.450146537526349,Neutral,Neutral,Bust,Sleeper,Neutral,1,1,1,2,0
1629632,Coby White,1.0144558851810066,0.04695582391888087,0.04499954106073001,4.469599061154881,Sleeper,Sleeper,Neutral,Sleeper,Sleeper,0,0,0,1,0
1629634,Brandon Clarke,-1.407300891229337,-0.07345947492184535,-0.3035503382305429,-2.069096958234134,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1629636,Darius Garland,0.11375783401198258,0.02701648919273336,0.08654663727073242,2.1210540283580563,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
1629637,Jaxson Hayes,0.01665648171984553,0.1392986113641702,0.20842497228560264,-0.7600020953714868,Neutral,Sleeper,Sleeper,Bust,Sleeper,0,1,0,0,2
1629638,Nickeil Alexander-Walker,1.4489225545610065,0.0656738731029356,0.14864001353126488,1.6139528842578805,Sleeper,Sleeper,Neutral,Neutral,Sleeper,0,0,0,1,1
1629639,Tyler Herro,0.15670017268450098,0.036544549607513854,0.1758962966620874,4.272134363079388,Neutral,Neutral,Neutral,Sleeper,Neutral,1,1,1,1,0
1629640,Keldon Johnson,0.24913664302654248,0.015825358357228203,-0.027164750070231447,-0.1317951568450475,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
1629642,Nassir Little,-0.4097475507618651,0.038430517126415875,-0.016420274693638826,-1.1908066559252397,Bust,Neutral,Bust,Bust,Bust,2,2,1,2,2
1629643,Chuma Okeke,-1.0495550726855245,0.13346710955819807,1.3475462987676585,4.267814070462791,Bust,Sleeper,Sleeper,Sleeper,Sleeper,0,2,0,0,0
1629645,Kevin Porter Jr.,0.369456532689153,0.012153333340573558,0.20025775278869018,4.069295153351149,Neutral,Neutral,Sleeper,Sleeper,Sleeper,0,1,1,0,0
1629647,Darius Bazley,-1.3370160445136574,0.1550545070303,1.150287589957407,2.5428512342155987,Bust,Sleeper,Sleeper,Neutral,Sleeper,0,2,0,0,1
1629651,Nic Claxton,1.5316051741891694,0.009033762665971112,0.1680189906545213,1.1363045912866525,Sleeper,Neutral,Neutral,Neutral,Neutral,1,0,1,1,1
1629655,Daniel Gafford,0.7106995308405488,0.10082807643020975,0.3325441541917742,4.628865344186238,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
1629659,Talen Horton-Tucker,-0.12899495212831658,0.005173441143591417,-0.040476683992284324,2.8896989469211594,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
1629660,Ty Jerome,-0.18635538756286274,0.06376377265376876,0.1608028951980196,9.481137215045933,Bust,Sleeper,Neutral,Sleeper,Sleeper,0,2,0,1,0
1629661,Cameron Johnson,0.5212233737049322,0.05895940989556936,0.07441478271642543,2.113035316104817,Neutral,Sleeper,Neutral,Neutral,Neutral,1,1,0,1,1
1629667,Jalen McDaniels,-1.1746618383951868,-0.34069951403401644,-0.9115795277518339,-4.957725391833588,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1629669,Jaylen Nowell,-1.1473596046626078,-0.06902716061281267,-0.1789845783307349,-4.116636389276254,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1629673,Jordan Poole,0.5344649348096634,0.01135786344228662,-0.028304650589541014,-0.0641792393231313,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
1629680,Matisse Thybulle,-0.5671752436726583,0.05569770782057293,0.28587917574315846,5.33076058275187,Bust,Sleeper,Sleeper,Sleeper,Sleeper,0,2,0,0,0
1629684,Grant Williams,-0.2189711960653787,0.06799304429207409,0.0990627673813198,3.732126719813577,Bust,Sleeper,Neutral,Sleeper,Sleeper,0,2,0,1,0
